species	assembly	run	read_id	caller	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	status	start5	end5	qstart5	qend5	start3	end3	qstart3	qend3	original_read_id	mapq5	aligned_nt5	mapq3	aligned_nt3	alignment_qc_pass	symbol5	symbol3	genion_flag	statistical_flag	caller_statistical_pass
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1589982	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			3	42			101	1306	72b1363d-e545-491d-b2aa-5b527d6dad36	60	37	60	1179	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593238	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			94	1392	292e9d8c-4781-42e4-b6be-d514737fba34	60	37	60	1161	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593299	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			96	1327	07ec08d3-47d2-4667-9248-2f82773bfc46	60	37	60	1199	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1593334	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			100	1340	f6869d56-4e11-4f5f-af3d-8e172e1dee4a	60	37	60	1193	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1595202	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			10	44			103	1333	db8097d0-460d-4aca-af51-870dbf95448f	60	32	60	1171	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1596397	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			101	1322	fc43fd02-3603-4c3f-9c1c-8dbf009927ba	60	37	60	1203	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1596569	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	37			96	1303	2a47957d-c6e3-4cff-9433-c065b9620d66	60	35	60	1189	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1601036	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			0	38			93	1316	9fae7abe-d749-4365-a850-83be4db4aa3d	60	38	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1603057	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			12	33			90	1331	1418cc1c-0dd2-41ae-8e69-adaac36814ba	60	21	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1604158	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			3	42			97	1375	7b0f7873-beb9-4e26-8e93-c68c1fdc3be9	60	38	60	1211	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1606174	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			5	15			72	600	7e0c72aa-431d-453d-babc-7614ec0511e1	60	10	60	523	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1612524	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			100	1315	7926d08f-996f-49af-b838-4db5f7dd49e3	60	42	60	1198	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1614657	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	71			128	1348	9956b508-9855-4956-b163-c923fc920b4e	60	70	60	1189	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1619479	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			14	66			125	1330	a67ce2e2-8857-4239-8800-cbc25e4ec12f	60	52	60	1188	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1623672	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			98	1324	be41ab23-63cd-46e1-929e-a058aafce95b	60	37	60	1198	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1630763	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	45			102	1343	c4f95187-30c0-4365-827b-84abcbe72ed0	60	42	60	1224	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1631978	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			2	66			123	1323	d587bef4-6579-41b4-838d-7476b6345b88	60	60	60	1181	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1632651	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			2	45			103	1337	daa7d5d4-31e8-426d-bbd9-45ba56ec9d31	60	42	60	1203	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1633758	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	39			97	1299	3afcb195-c0f1-498a-9982-982492e3f549	60	39	60	1189	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1637292	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			102	1336	6fad6d80-8f9f-46e5-83f8-1d193310e1b1	60	37	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1644851	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			3	42			98	1281	dc69d8b9-9af0-4839-b477-7200ca756c30	60	38	60	1159	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1646045	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	40			99	1314	e67b0194-08c8-4249-a4d9-3ee6b7f2d67a	60	40	60	1195	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1657397	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			12	42			100	1355	2bb28a97-698e-4ced-90ae-9675f8240a85	60	30	60	1203	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1658881	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			4	41			102	1322	3fd82571-b768-44a4-9269-3753e39733f0	60	37	60	1181	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1659182	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412914	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			13	42			102	1296	13cbfd7c-96b4-4d12-9e3b-bcb5c96158b9	60	29	60	1146	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1660877	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			97	1269	7acf553f-b5b7-41bd-aab2-345efb06e265	60	38	60	1157	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1662570	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			101	1291	8220d2ee-0f40-43f9-a2a3-005b736383d9	60	38	60	1170	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1665611	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	42			101	1294	646ff530-b7f7-40cc-94ff-c6f5ba735a05	60	39	60	1173	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1670301	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			101	1326	a4708aa9-dc29-4e33-b510-480708aacd88	60	41	60	1182	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1671399	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	51	observed exon-aligned boundaries; not exon-repaired; not conserved			6	40			91	1308	fd3967d5-61d1-4ee7-9607-b54c8b2ee5b8	60	34	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1671895	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	41			98	1323	c80b044a-6ab5-4b8f-8872-7f8008d98d9c	60	41	60	1182	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1672438	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			34	48			105	1312	0617f8d0-51cf-47a4-a1f6-aef32dc84ba4	60	14	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1676233	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	53	observed exon-aligned boundaries; not exon-repaired; not conserved			0	37			90	1324	e948bc34-da75-4f87-a709-2155b619a533	60	37	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1679502	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			5	40			96	1327	d77b6d81-0bcf-4b30-91ca-77ccee3b9d79	60	35	60	1200	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1683920	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			4	33			90	1294	2e89ada9-0d45-4fdf-946a-4814fd8a71fb	60	29	60	1108	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1684748	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			4	41			99	1366	ed887a27-940f-42fb-ac1d-1471895e11ad	60	36	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1686882	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392496	65	observed exon-aligned boundaries; not exon-repaired; not conserved			26	40			105	1244	6a50dbef-71ae-419e-975e-f142c3e6d51d	60	14	60	1103	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1691681	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			4	40			99	1326	9283c373-cac0-4e1e-9ea9-9636be8e09c6	60	36	60	1201	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1692317	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			1	75			134	1342	ef18f1dc-c14b-4bdf-9beb-03cd0eb4f471	60	72	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1693553	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	35			91	1317	c6b3dcc6-70d6-4a11-b357-c69914afd2c3	60	34	60	1199	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1698412	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			1	45			105	1328	41b55996-532d-458e-af63-d94ab1e410dd	60	43	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1699839	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	observed exon-aligned boundaries; not exon-repaired; not conserved			1	39			93	1292	6ac6b6f2-47be-4ed0-84d3-92c29a5863ff	60	38	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1700302	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			1	42			98	1308	5718a6f1-a2e6-4911-9064-4445bfd234c5	60	41	60	1188	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1700956	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			8	16			75	1300	142519ca-4195-420d-8bc5-419b69f1fc59	60	8	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1701600	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	observed exon-aligned boundaries; not exon-repaired; not conserved			3	66			66	1288	115ca74c-f84f-43d5-a128-728cd3f621c4	60	63	60	1182	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1708601	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			2	43			103	1320	1d0c615e-6dde-4dbd-a2e5-72866c4378a4	60	39	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1710332	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			1	42			102	1335	186ba7d4-350b-49d2-8a35-dda15b04c2a7	60	41	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1715779	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			2	45			103	1307	cfcbde22-da16-45b1-8b22-d24a44e0dd76	60	41	60	1173	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1717794	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			101	1336	4843bd76-315c-4e89-b708-97d81d8849e0	60	38	60	1204	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1722645	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			1	44			104	1324	a77f0aab-8fb4-4403-bd7e-8e7859593f82	60	42	60	1185	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1724057	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			0	60			120	1340	b3cabacf-3b76-4d0f-9cdb-78231088b816	60	60	60	1198	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1730023	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	44			103	1231	c2cd9ac1-0561-494f-9671-a931f30d60a7	60	42	60	1088	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1730616	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			6	43			103	1346	7d51517b-4403-4848-8637-b07831b04fc0	60	37	60	1214	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1734835	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392494	58	observed exon-aligned boundaries; not exon-repaired; not conserved			6	44			102	1309	9f9d50b5-56d4-4a4d-8d01-bab566d4ce94	60	38	60	1178	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1742576	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			102	1337	55cb8f82-2154-40ca-b9bf-c21146029a49	60	42	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1743227	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			0	43			105	1336	8a1ec9e9-b059-4a1c-b360-3196b55b18d8	60	42	60	1210	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1745033	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			3	57			116	1334	15119023-a3e7-471d-a01c-581f688747e5	60	54	60	1181	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1751025	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	44			103	1345	adc21d61-ea37-40cc-81ec-0890d5812a61	60	42	60	1209	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1753848	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			0	44			99	1321	03f74b69-13b8-4253-bd54-dc1c9e2922f0	60	44	60	1199	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1754568	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			102	1321	9265cbc3-5852-412b-8a23-fd9fdcfdfd04	60	42	60	1197	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1757700	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			3	43			104	1331	1dbdc692-e9b1-4b62-98b1-81c8900520d1	60	40	60	1204	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1768061	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	observed exon-aligned boundaries; not exon-repaired; not conserved			0	85			85	1307	ae9de21b-881e-467f-89b4-b17a3efeefd4	60	85	60	1198	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1769805	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			102	1316	b3df3479-4742-4f32-ac44-cf6000042625	60	38	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1771841	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			100	1305	ddcbca5e-8418-4097-ad3c-01589ee8c374	60	38	60	1179	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1773654	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			0	39			99	1326	c74258c8-6ecc-4de1-8622-4967fd8bc838	60	39	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1775268	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			4	49			106	1342	fda69534-2a0c-4960-ad0e-2ba8f79e17d0	60	41	60	1210	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1775331	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			2	79			140	1385	63d69cd8-9737-4910-bd13-b3cb45c70502	60	71	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1779772	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	45			101	1332	3978d2be-9d8a-44fe-a515-29db194b04fe	60	42	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1784632	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	52	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			92	1316	92267dfa-c3d0-45de-ae03-158761d90f02	60	38	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1785711	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			1	90			147	1380	cb587b6a-8728-4313-ba64-89be1218c919	60	88	60	1204	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1790395	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			100	1350	88f9ee7c-fd2f-4855-82e2-28c90c65dd6f	60	38	60	1225	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1790707	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			0	69			124	1340	195ae808-9f81-4a1e-aee3-08f18f4156f9	60	67	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.1794099	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	105			163	1376	7dbd57e7-af06-4960-9578-335fc689aa3f	60	102	60	1190	True	ANG2	RNASE4	PASS:GF	pPASS	True
