sequence_id	role	sequence_sha256	length_aa	pfam_accession	pfam_name	description	hmm_length	hmm_start_1based	hmm_end_1based	hmm_coverage	sequence_start_1based	sequence_end_1based	envelope_start_1based	envelope_end_1based	sequence_span_coverage	sequence_bitscore	domain_bitscore	sequence_evalue	domain_independent_evalue	domain_conditional_evalue	sequence_GA_bitscore	domain_GA_bitscore	domain_number
peptide_30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	conditional_candidate	30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	263	PF12796.14	Ank_2	Ankyrin repeats (3 copies)	90	7	83	0.8555555555555555	119	195	113	202	0.29277566539923955	47.29263687133789	46.52904510498047	9.250725253913223e-14	1.6010967027990894e-13	4.019489630457965e-15	27.299999237060547	27.299999237060547	1
peptide_30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	conditional_candidate	30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	263	PF13606.13	Ank_3	Ankyrin repeat	31	2	29	0.9032258064516129	139	165	138	167	0.10266159695817491	36.04713821411133	20.20574188232422	1.4314994277368498e-10	2.1527905717913154e-05	5.404495159308742e-07	22.299999237060547	17.200000762939453	1
peptide_30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	conditional_candidate	30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	263	PF00023.37	Ank	Ankyrin repeat	33	2	31	0.9090909090909091	139	168	138	170	0.11406844106463879	44.428131103515625	28.2542724609375	3.9738190853770754e-13	5.644324245965275e-08	1.416985166351115e-09	21.100000381469727	14.699999809265137	1
peptide_30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	conditional_candidate	30789ddbca07e50737e87ef7ab2775266174c325dbac710715479d3a2f30a194	263	PF13637.13	Ank_4	Ankyrin repeats (many copies)	50	1	47	0.94	143	189	143	192	0.17870722433460076	45.712947845458984	38.0439453125	2.0158489540073232e-13	5.246219117875605e-11	1.3170424563704447e-12	22.700000762939453	22.700000762939453	2
peptide_319de57327db46169c574e3e03d766160c11791eed0bff2de59bef5570b97a97	conditional_candidate	319de57327db46169c574e3e03d766160c11791eed0bff2de59bef5570b97a97	355	PF00258.31	Flavodoxin_1	Flavodoxin	143	43	101	0.4125874125874126	99	155	93	165	0.16056338028169015	76.99483489990234	53.700286865234375	6.202622910673633e-23	9.496261084069277e-16	1.4568880324234596e-17	25.0	25.0	2
peptide_319de57327db46169c574e3e03d766160c11791eed0bff2de59bef5570b97a97	conditional_candidate	319de57327db46169c574e3e03d766160c11791eed0bff2de59bef5570b97a97	355	PF28124.1	CYHR1_TRAF_C	CYHR1 TRAF, C-terminal domain	135	1	135	1.0	220	354	220	354	0.38028169014084506	208.72479248046875	207.7250213623047	1.287793010958426e-63	2.6222090829282636e-63	1.8285976868397933e-65	27.0	27.0	2
peptide_32888589dc5b12cf0be003a11e192edadf3264e7da04a8823f1a9499eb3f68a0	conditional_candidate	32888589dc5b12cf0be003a11e192edadf3264e7da04a8823f1a9499eb3f68a0	595	PF01496.25	V_ATPase_I	V-type ATPase 116kDa subunit family	815	1	519	0.6368098159509202	27	538	27	539	0.8605042016806723	502.3285217285156	502.0361633300781	8.156959849006261e-152	9.998088302528847e-152	9.761034604979349e-154	30.700000762939453	30.700000762939453	1
peptide_32888589dc5b12cf0be003a11e192edadf3264e7da04a8823f1a9499eb3f68a0	conditional_candidate	32888589dc5b12cf0be003a11e192edadf3264e7da04a8823f1a9499eb3f68a0	595	PF03343.19	SART-1	SART-1 family	585	557	585	0.04957264957264957	520	548	519	548	0.04873949579831933	49.102394104003906	48.49690246582031	1.3823851392954835e-14	2.108615959279021e-14	8.822660917485444e-17	31.5	31.5	1
peptide_33e439fffd21f0bb37f62999726d0ef310cba0c1c7da99974a3c8dde432ecde0	conditional_candidate	33e439fffd21f0bb37f62999726d0ef310cba0c1c7da99974a3c8dde432ecde0	199	PF14745.12	WASH-4_N	WASH complex subunit 4, N-terminal	572	1	120	0.2097902097902098	32	149	32	160	0.592964824120603	147.86021423339844	147.13502502441406	1.5129876088193375e-44	2.508908263746309e-44	2.0995048232186686e-46	25.0	25.0	1
peptide_344139caecbb91ebedc38d31dc6d21ae9491f43c900a54be6d396baf9e5553ff	conditional_candidate	344139caecbb91ebedc38d31dc6d21ae9491f43c900a54be6d396baf9e5553ff	251	PF22528.2	PRMT_C	Arginine methyltransferase oligomerization subdomain	165	56	165	0.6666666666666666	130	238	111	238	0.4342629482071713	141.28073120117188	140.9610595703125	1.0473859019766564e-42	1.3133823699671118e-42	1.6485971171135293e-44	27.0	27.0	1
peptide_37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	conditional_candidate	37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	377	PF00191.26	Annexin	Annexin	66	2	66	0.9848484848484849	76	140	75	140	0.1724137931034483	310.7276916503906	67.81669616699219	3.752866909995425e-96	2.5418977998436643e-20	7.09037043192096e-23	25.0	25.0	1
peptide_37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	conditional_candidate	37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	377	PF00191.26	Annexin	Annexin	66	1	66	1.0	147	212	147	212	0.17506631299734748	310.7276916503906	96.5040512084961	3.752866909995425e-96	2.8162846021563915e-29	7.855745054829545e-32	25.0	25.0	2
peptide_37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	conditional_candidate	37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	377	PF00191.26	Annexin	Annexin	66	1	66	1.0	231	297	231	297	0.17771883289124668	310.7276916503906	65.29949188232422	3.752866909995425e-96	1.552268704739282e-19	4.329898757989629e-22	25.0	25.0	3
peptide_37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	conditional_candidate	37ced88ed5be8c8a074c1ff82f0875d9fae0fade8abab4cb6efe0f2fcbb73097	377	PF00191.26	Annexin	Annexin	66	1	66	1.0	307	372	307	372	0.17506631299734748	310.7276916503906	85.07011413574219	3.752866909995425e-96	1.0448848466266238e-25	2.9146020826405123e-28	25.0	25.0	4
peptide_3eea41dc2191758bba2af58f9efccf8e359349d6a85ff027e916d63e125531f4	conditional_candidate	3eea41dc2191758bba2af58f9efccf8e359349d6a85ff027e916d63e125531f4	488	PF00328.28	His_Phos_2	Histidine phosphatase superfamily (branch 2)	354	2	225	0.632768361581921	33	226	32	232	0.3975409836065574	113.15135192871094	110.6499252319336	7.019253256361646e-34	4.0437417837456846e-33	2.819903614885415e-35	23.600000381469727	23.600000381469727	1
peptide_3eea41dc2191758bba2af58f9efccf8e359349d6a85ff027e916d63e125531f4	conditional_candidate	3eea41dc2191758bba2af58f9efccf8e359349d6a85ff027e916d63e125531f4	488	PF07221.18	GlcNAc_2-epim	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)	347	155	338	0.5302593659942363	266	445	213	455	0.36885245901639346	92.57937622070312	92.26106262207031	1.1170108020365731e-27	1.395891116098064e-27	1.168109720584154e-29	23.399999618530273	23.399999618530273	1
peptide_433070179775f2a51f11608ee7cdba082ebe9d602b558890f9ff511c537698ac	conditional_candidate	433070179775f2a51f11608ee7cdba082ebe9d602b558890f9ff511c537698ac	399	PF21236.4	OB_PRS7	26S proteasome regulatory subunit 7, OB domain	69	2	69	0.9855072463768116	129	196	128	196	0.17042606516290726	130.13475036621094	128.7584228515625	6.177265474848723e-40	1.6612221490366933e-39	1.3901440577712915e-41	26.700000762939453	26.700000762939453	1
peptide_433070179775f2a51f11608ee7cdba082ebe9d602b558890f9ff511c537698ac	conditional_candidate	433070179775f2a51f11608ee7cdba082ebe9d602b558890f9ff511c537698ac	399	PF00004.36	AAA	ATPase family associated with various cellular activities (AAA)	131	1	73	0.5572519083969466	254	326	254	338	0.18295739348370926	88.45814514160156	86.4106216430664	1.9784712687814747e-26	8.496979604231462e-26	7.11044318345729e-28	21.200000762939453	21.200000762939453	2
peptide_44e77e98a7056e62ab58c0d6e9bfb595600a4e52033173803b36e6da613738d9	conditional_candidate	44e77e98a7056e62ab58c0d6e9bfb595600a4e52033173803b36e6da613738d9	86	PF00261.26	Tropomyosin	Tropomyosin	242	85	146	0.256198347107438	1	62	1	77	0.7209302325581395	79.46784210205078	79.38941192626953	1.009506150152125e-23	1.0667481619097643e-23	1.9341319532534082e-25	38.599998474121094	38.599998474121094	1
peptide_4b2f98c509cb29c5b53a91dc288beb0f4663e51e40260899718df2cb4b118fbb	conditional_candidate	4b2f98c509cb29c5b53a91dc288beb0f4663e51e40260899718df2cb4b118fbb	89	PF00227.32	Proteasome	Proteasome subunit	189	71	116	0.24338624338624337	2	44	1	47	0.48314606741573035	22.864538192749023	22.556941986083984	2.2174003501183554e-06	2.7552739404052024e-06	7.301283803026338e-08	22.399999618530273	22.399999618530273	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF02719.22	Polysacc_synt_2	Polysaccharide biosynthesis protein	293	1	76	0.2593856655290102	15	84	15	91	0.32558139534883723	30.54839515686035	30.088300704956055	7.634749924010269e-09	1.0542996856121329e-08	1.9115614941363638e-10	20.200000762939453	20.200000762939453	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF08659.17	KR	KR domain	180	3	78	0.4222222222222222	15	87	13	106	0.3395348837209302	54.65277862548828	54.10399627685547	4.68419074053495e-16	6.903425013498495e-16	1.636795330955013e-17	22.600000381469727	22.600000381469727	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF00106.32	adh_short	short chain dehydrogenase	195	3	75	0.37435897435897436	15	88	13	91	0.34418604651162793	52.437889099121094	51.65369415283203	1.7096393842177304e-15	2.9732787761062767e-15	6.63493171794985e-17	26.600000381469727	25.0	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF13561.13	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	236	6	69	0.2711864406779661	22	88	19	91	0.3116279069767442	33.0213508605957	32.22798156738281	1.6989634464989913e-09	2.968764006522721e-09	6.624856918321275e-11	27.0	27.0	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF04756.20	OST3_OST6	OST3 / OST6 family, transporter family	294	134	189	0.19047619047619047	80	134	65	135	0.2558139534883721	104.3887939453125	30.097997665405273	2.874321972780316e-31	1.2307675509163511e-08	1.8882068424100226e-10	27.0	27.0	1
peptide_4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	conditional_candidate	4d18fa70af645e46d15fe314ebcce1c4a4d97a8f5efb301e857bc9e15fa34010	215	PF04756.20	OST3_OST6	OST3 / OST6 family, transporter family	294	218	294	0.2619047619047619	134	210	133	210	0.3581395348837209	104.3887939453125	74.25910949707031	2.874321972780316e-31	4.336284333550773e-22	6.65259800126339e-24	27.0	27.0	2
peptide_4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	conditional_candidate	4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	288	PF02199.21	SapA	Saposin A-type domain	33	2	33	0.9696969696969697	23	54	22	54	0.1111111111111111	52.88291931152344	49.67423629760742	1.0263887991976558e-15	1.0334586467455664e-14	1.1530919350020267e-16	22.0	22.0	1
peptide_4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	conditional_candidate	4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	288	PF05184.21	SapB_1	Saposin-like type B, region 1	38	2	37	0.9473684210526315	62	97	61	98	0.125	64.10577392578125	52.97200393676758	3.171639554051233e-19	9.673369036555962e-16	1.0793159315543612e-17	25.200000762939453	25.200000762939453	1
peptide_4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	conditional_candidate	4d1e29a48689d0211f48794e07c63a0323e19504cc539691619c0ba0dc364723	288	PF03489.23	SapB_2	Saposin-like type B, region 2	34	3	34	0.9411764705882353	106	138	104	138	0.11458333333333333	45.550621032714844	41.33140563964844	2.2541932565988876e-13	4.716959632020225e-12	8.552367533648944e-14	21.0	21.0	2
peptide_4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	conditional_candidate	4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	271	PF00130.29	C1_1	Phorbol esters/diacylglycerol binding domain (C1 domain)	53	1	51	0.9622641509433962	71	118	71	120	0.17712177121771217	43.879554748535156	42.62807083129883	6.187720412683479e-13	1.5218454944845867e-12	1.2735108740456793e-14	26.5	26.5	1
peptide_4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	conditional_candidate	4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	271	PF00071.29	Ras	Ras family	162	39	161	0.7592592592592593	115	242	101	243	0.47232472324723246	108.46942138671875	108.08792114257812	9.724368458933023e-33	1.2740996591155084e-32	4.0870700362143225e-34	21.600000381469727	21.600000381469727	1
peptide_4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	conditional_candidate	4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	271	PF00025.28	Arf	ADP-ribosylation factor family	174	55	133	0.4540229885057471	121	200	112	231	0.2952029520295203	34.3502197265625	33.86886978149414	5.79568566118637e-10	8.145900988654312e-10	2.0449960640973168e-11	22.299999237060547	22.299999237060547	1
peptide_4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	conditional_candidate	4d6b671f67914a092e9a5f3bbea33bd2487c5c33e47d7b3cb6d2e6a0beb9d2f1	271	PF08477.20	Roc	Ras of Complex, Roc, domain of DAPkinase	119	57	119	0.5294117647058824	125	193	96	193	0.25461254612546125	60.24764633178711	59.654624938964844	8.236221730437623e-18	1.2575661228860231e-17	3.5078552939638023e-19	27.0	27.0	1
peptide_4dbf9f2439301397cc62c56355584e851ad5440d0237c220366059cbd2a7e107	conditional_candidate	4dbf9f2439301397cc62c56355584e851ad5440d0237c220366059cbd2a7e107	290	PF08216.18	CTNNBL	Catenin-beta-like, Arm-motif containing nuclear	474	286	474	0.3987341772151899	70	261	67	261	0.6620689655172414	213.3885498046875	213.02365112304688	1.6519885247048767e-64	2.131420117988674e-64	1.1890767743311988e-66	27.0	27.0	1
peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	conditional_candidate	52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	295	PF06762.21	LMF1	Lipase maturation factor transmembrane domain	279	192	277	0.30824372759856633	27	111	25	113	0.288135593220339	112.45326232910156	111.78709411621094	1.2309007757047131e-33	1.964680647019756e-33	2.1921122979299928e-35	27.0	27.0	1
peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	conditional_candidate	52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	295	PF25179.2	LMF1_C	Lipase maturation factor C-terminal domain	139	1	105	0.7553956834532374	187	295	187	295	0.3694915254237288	130.7519989013672	130.1823272705078	1.4030477802182043e-39	2.1032984435251308e-39	2.0534294427720942e-41	34.20000076293945	34.20000076293945	1
peptide_558c207f42783b30e5190e4016b2b0146626e7f1370c9f13d1fb075b69e22fb0	conditional_candidate	558c207f42783b30e5190e4016b2b0146626e7f1370c9f13d1fb075b69e22fb0	368	PF00258.31	Flavodoxin_1	Flavodoxin	143	43	101	0.4125874125874126	99	155	93	165	0.15489130434782608	77.24348449707031	53.620826721191406	5.1985451936952865e-23	1.004757731189344e-15	1.541469322605688e-17	25.0	25.0	2
peptide_597d635312bbaecad92397a89da8161ec9f7e058ec824cd5ea5ad11bacfb78f7	conditional_candidate	597d635312bbaecad92397a89da8161ec9f7e058ec824cd5ea5ad11bacfb78f7	293	PF07686.24	V-set	Immunoglobulin V-set domain	109	59	108	0.45871559633027525	34	86	12	87	0.18088737201365188	28.146974563598633	27.40073013305664	6.908662120251898e-08	1.1784012474685292e-07	2.465274576293994e-09	26.0	26.0	1
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF00520.38	Ion_trans	Ion transport protein	243	2	242	0.9917695473251029	126	416	125	417	0.1699766355140187	903.5015258789062	249.14801025390625	1.8775368230412545e-275	1.2812158750595164e-75	3.7525151152370774e-77	25.0	25.0	1
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF00520.38	Ion_trans	Ion transport protein	243	3	239	0.9753086419753086	552	787	550	790	0.1378504672897196	903.5015258789062	219.74856567382812	1.8775368230412545e-275	1.2188892211884077e-66	3.5699684302589343e-68	25.0	25.0	2
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF00520.38	Ion_trans	Ion transport protein	243	1	242	0.9958847736625515	913	1190	913	1191	0.16238317757009346	903.5015258789062	214.89120483398438	1.8775368230412545e-275	3.709891328940564e-65	1.08657905031732e-66	25.0	25.0	3
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF00520.38	Ion_trans	Ion transport protein	243	2	242	0.9917695473251029	1233	1502	1232	1503	0.15771028037383178	903.5015258789062	238.73899841308594	1.8775368230412545e-275	1.9339558824491627e-72	5.664305931859472e-74	25.0	25.0	4
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF08016.19	PKD_channel	Polycystin cation channel	225	6	223	0.9688888888888889	1258	1496	1253	1498	0.13960280373831777	54.38896560668945	37.31618881225586	4.427673384377418e-16	7.344947223642937e-11	2.151239772615086e-12	22.399999618530273	22.399999618530273	9
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF16905.11	GPHH	Voltage-dependent L-type calcium channel, IQ-associated	54	1	54	1.0	1512	1565	1512	1565	0.03154205607476635	101.24490356445312	99.57272338867188	7.8420936344897495e-31	2.6100484079654925e-30	7.644493245087216e-32	26.799999237060547	26.799999237060547	1
peptide_5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	conditional_candidate	5999eb11d67df7e522c505afd90acafbdfe9801630ef60c14a9f5cd4b009d493	1712	PF08763.18	Ca_chan_IQ	Voltage gated calcium channel IQ domain	77	1	77	1.0	1575	1649	1575	1649	0.04380841121495327	105.86772918701172	104.5204849243164	3.993733166245584e-32	1.0515702418446246e-31	3.07991284222275e-33	26.700000762939453	26.700000762939453	1
peptide_5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	conditional_candidate	5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	282	PF08718.17	GLTP	Glycolipid transfer protein (GLTP)	147	1	142	0.9659863945578231	18	162	18	166	0.5141843971631206	133.2849578857422	132.67726135253906	2.9857371733233036e-40	4.595875578856935e-40	7.691841972982318e-42	25.600000381469727	25.600000381469727	1
peptide_5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	conditional_candidate	5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	282	PF12796.14	Ank_2	Ankyrin repeats (3 copies)	90	7	83	0.8555555555555555	138	214	132	221	0.2730496453900709	47.14793395996094	46.3371467590332	1.0264157530146456e-13	1.837765676125347e-13	4.613637680649407e-15	27.299999237060547	27.299999237060547	1
peptide_5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	conditional_candidate	5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	282	PF13606.13	Ank_3	Ankyrin repeat	31	2	29	0.9032258064516129	158	184	157	186	0.09574468085106383	35.851722717285156	20.073680877685547	1.6582727030589493e-10	2.3777234383352444e-05	5.969180179921116e-07	22.299999237060547	17.200000762939453	1
peptide_5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	conditional_candidate	5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	282	PF00023.37	Ank	Ankyrin repeat	33	2	31	0.9090909090909091	158	187	157	189	0.10638297872340426	44.18168640136719	28.119361877441406	4.761199962294812e-13	6.231456473589927e-08	1.5643823783070946e-09	21.100000381469727	14.699999809265137	1
peptide_5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	conditional_candidate	5b820602d0913021ac12d92f0fc7c2366f7be431a2c151cfe72ac60156f69222	282	PF13637.13	Ank_4	Ankyrin repeats (many copies)	50	1	47	0.94	162	208	162	211	0.16666666666666666	45.31868362426758	37.89054489135742	2.6830783783909685e-13	5.863549695251386e-11	1.4720208439961637e-12	22.700000762939453	22.700000762939453	2
peptide_5c21ae184feb65c1e843decba2484c105c32fad251b9076e518b980cedb5e364	conditional_candidate	5c21ae184feb65c1e843decba2484c105c32fad251b9076e518b980cedb5e364	271	PF02719.22	Polysacc_synt_2	Polysaccharide biosynthesis protein	293	1	76	0.2593856655290102	41	110	41	117	0.25830258302583026	29.96198081970215	29.455413818359375	1.1519876892659163e-08	1.6435204450392085e-08	2.979883652093404e-10	20.200000762939453	20.200000762939453	1
peptide_5c21ae184feb65c1e843decba2484c105c32fad251b9076e518b980cedb5e364	conditional_candidate	5c21ae184feb65c1e843decba2484c105c32fad251b9076e518b980cedb5e364	271	PF08659.17	KR	KR domain	180	3	78	0.4222222222222222	41	113	39	132	0.2693726937269373	54.014957427978516	53.43186569213867	7.351772378743908e-16	1.1100746625063184e-15	2.6319761872534746e-17	22.600000381469727	22.600000381469727	1
