pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url	score_rna_refit	score_status	read_support_outside_training_range	genomic_distance_outside_training_range	rank
Rps21:Eny2	Rps21	Eny2	ENSMUSG00000039001.13	ENSMUSG00000022338.9	MGI:1913731	MGI:1919286	unique_gencode_gene	unique_gencode_gene	chr2	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21746
Rps21:Fabp4	Rps21	Fabp4	ENSMUSG00000039001.13	ENSMUSG00000062515.4	MGI:1913731	MGI:88038	unique_gencode_gene	unique_gencode_gene	chr2	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21747
Rps21:Fcer1g	Rps21	Fcer1g	ENSMUSG00000039001.13	ENSMUSG00000058715.12	MGI:1913731	MGI:95496	unique_gencode_gene	unique_gencode_gene	chr2	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21748
Rps21:Fcgr4	Rps21	Fcgr4	ENSMUSG00000039001.13	ENSMUSG00000059089.5	MGI:1913731	MGI:2179523	unique_gencode_gene	unique_gencode_gene	chr2	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21749
Rps21:Fth1	Rps21	Fth1	ENSMUSG00000039001.13	ENSMUSG00000024661.8	MGI:1913731	MGI:95588	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21750
Rps21:Ftl1-ps1	Rps21	Ftl1-ps1	ENSMUSG00000039001.13	ENSMUSG00000062382.10	MGI:1913731	MGI:3779109	unique_gencode_gene	unique_gencode_gene	chr2	chr13	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21751
Rps21:Gm10243	Rps21	Gm10243	ENSMUSG00000039001.13	ENSMUSG00000095526.3	MGI:1913731	MGI:3704266	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21752
Rps21:Gm28437	Rps21	Gm28437	ENSMUSG00000039001.13	ENSMUSG00000101111.2	MGI:1913731	MGI:5579143	unique_gencode_gene	unique_gencode_gene	chr2	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21753
Rps21:Hk3	Rps21	Hk3	ENSMUSG00000039001.13	ENSMUSG00000025877.15	MGI:1913731	MGI:2670962	unique_gencode_gene	unique_gencode_gene	chr2	chr13	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21754
Rps21:Ing4	Rps21	Ing4	ENSMUSG00000039001.13	ENSMUSG00000030330.16	MGI:1913731	MGI:107307	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21755
Rps21:Lgals1	Rps21	Lgals1	ENSMUSG00000039001.13	ENSMUSG00000068220.7	MGI:1913731	MGI:96777	unique_gencode_gene	unique_gencode_gene	chr2	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21756
Rps21:Lrp1	Rps21	Lrp1	ENSMUSG00000039001.13	ENSMUSG00000040249.16	MGI:1913731	MGI:96828	unique_gencode_gene	unique_gencode_gene	chr2	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21757
Rps21:Lsm12	Rps21	Lsm12	ENSMUSG00000039001.13	ENSMUSG00000020922.12	MGI:1913731	MGI:1919592	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21758
Rps21:Mlf2	Rps21	Mlf2	ENSMUSG00000039001.13	ENSMUSG00000030120.15	MGI:1913731	MGI:1353554	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21759
Rps21:Mrpl30	Rps21	Mrpl30	ENSMUSG00000039001.13	ENSMUSG00000026087.12	MGI:1913731	MGI:1333820	unique_gencode_gene	unique_gencode_gene	chr2	chr1	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21760
Rps21:Msl3	Rps21	Msl3	ENSMUSG00000039001.13	ENSMUSG00000031358.18	MGI:1913731	MGI:1341851	unique_gencode_gene	unique_gencode_gene	chr2	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21761
Rps21:Ndufc1	Rps21	Ndufc1	ENSMUSG00000039001.13	ENSMUSG00000037152.12	MGI:1913731	MGI:1913627	unique_gencode_gene	unique_gencode_gene	chr2	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21762
Rps21:Nol7	Rps21	Nol7	ENSMUSG00000039001.13	ENSMUSG00000063200.5	MGI:1913731	MGI:1917328	unique_gencode_gene	unique_gencode_gene	chr2	chr13	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21763
Rps21:Pole4	Rps21	Pole4	ENSMUSG00000039001.13	ENSMUSG00000030042.16	MGI:1913731	MGI:1914229	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21764
Rps21:Prdx5	Rps21	Prdx5	ENSMUSG00000039001.13	ENSMUSG00000024953.18	MGI:1913731	MGI:1859821	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21765
Rps21:Rnf10	Rps21	Rnf10	ENSMUSG00000039001.13	ENSMUSG00000041740.17	MGI:1913731	MGI:1859162	unique_gencode_gene	unique_gencode_gene	chr2	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21766
Rps21:Rnf130	Rps21	Rnf130	ENSMUSG00000039001.13	ENSMUSG00000020376.18	MGI:1913731	MGI:1891717	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21767
Rps21:Rpl10-ps6	Rps21	Rpl10-ps6	ENSMUSG00000039001.13	ENSMUSG00000080885.2	MGI:1913731	MGI:3782343	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21768
Rps21:Rpl17-ps5	Rps21	Rpl17-ps5	ENSMUSG00000039001.13	ENSMUSG00000081855.5	MGI:1913731	MGI:3704246	unique_gencode_gene	unique_gencode_gene	chr2	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21769
Rps21:Rpl22	Rps21	Rpl22	ENSMUSG00000039001.13	ENSMUSG00000028936.16	MGI:1913731	MGI:99262	unique_gencode_gene	unique_gencode_gene	chr2	chr4	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21770
Rps21:Rpl26	Rps21	Rpl26	ENSMUSG00000039001.13	ENSMUSG00000060938.15	MGI:1913731	MGI:106022	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21771
Rps21:Rpl32	Rps21	Rpl32	ENSMUSG00000039001.13	ENSMUSG00000057841.6	MGI:1913731	MGI:98038	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21772
Rps21:Rps12-ps3	Rps21	Rps12-ps3	ENSMUSG00000039001.13	ENSMUSG00000067038.7	MGI:1913731	MGI:3704503	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21773
Rps21:Rps14	Rps21	Rps14	ENSMUSG00000039001.13	ENSMUSG00000024608.12	MGI:1913731	MGI:98107	unique_gencode_gene	unique_gencode_gene	chr2	chr18	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21774
Rps21:Rps16-ps2	Rps21	Rps16-ps2	ENSMUSG00000039001.13	ENSMUSG00000060419.9	MGI:1913731	MGI:3704259	unique_gencode_gene	unique_gencode_gene	chr2	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21775
Rps21:Rps2	Rps21	Rps2	ENSMUSG00000039001.13	ENSMUSG00000044533.16	MGI:1913731	MGI:105110	unique_gencode_gene	unique_gencode_gene	chr2	chr17	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21776
Rps21:Rps27a-ps3	Rps21	Rps27a-ps3	ENSMUSG00000039001.13	ENSMUSG00000055093.11	MGI:1913731	MGI:3645406	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21777
Rps21:Rps9	Rps21	Rps9	ENSMUSG00000039001.13	ENSMUSG00000006333.15	MGI:1913731	MGI:1924096	unique_gencode_gene	unique_gencode_gene	chr2	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21778
Rps21:Saa3	Rps21	Saa3	ENSMUSG00000039001.13	ENSMUSG00000040026.9	MGI:1913731	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr2	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21779
Rps21:Timm50	Rps21	Timm50	ENSMUSG00000039001.13	ENSMUSG00000003438.18	MGI:1913731	MGI:1913775	unique_gencode_gene	unique_gencode_gene	chr2	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21780
Rps21:Tm9sf3	Rps21	Tm9sf3	ENSMUSG00000039001.13	ENSMUSG00000025016.12	MGI:1913731	MGI:1914262	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21781
Rps21:Tmem256	Rps21	Tmem256	ENSMUSG00000039001.13	ENSMUSG00000070394.11	MGI:1913731	MGI:1916436	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21782
Rps21:Tmem258	Rps21	Tmem258	ENSMUSG00000039001.13	ENSMUSG00000036372.15	MGI:1913731	MGI:1916288	unique_gencode_gene	unique_gencode_gene	chr2	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21783
Rps21:Tpt1-ps3	Rps21	Tpt1-ps3	ENSMUSG00000039001.13	ENSMUSG00000084319.4	MGI:1913731	MGI:2664997	unique_gencode_gene	unique_gencode_gene	chr2	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21784
Rps21:Txn1	Rps21	Txn1	ENSMUSG00000039001.13	ENSMUSG00000028367.6	MGI:1913731	MGI:98874	unique_gencode_gene	unique_gencode_gene	chr2	chr4	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21785
Rps21:Uba52	Rps21	Uba52	ENSMUSG00000039001.13	ENSMUSG00000090137.9	MGI:1913731	MGI:98887	unique_gencode_gene	unique_gencode_gene	chr2	chr8	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21786
Rps23-ps2:Gm10123	Rps23-ps2	Gm10123	ENSMUSG00000066902.8	ENSMUSG00000062933.8	MGI:3642236	MGI:3704342	unique_gencode_gene	unique_gencode_gene	chr8	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	21787
