probe_id	pair_id	side	transcript_id	gene_id	chrom	breakpoint	strand	reference
Psap:Lgals3	Psap:Lgals3	a	ENSMUST00000177779.8	ENSMUSG00000004207.15	chr10	60138376	+	GENCODE M28 / GRCm39
Psap:Lgals3	Psap:Lgals3	a	ENSMUST00000004316.15	ENSMUSG00000004207.15	chr10	60138376	+	GENCODE M28 / GRCm39
Psap:Lgals3	Psap:Lgals3	a	ENSMUST00000165878.2	ENSMUSG00000004207.15	chr10	60138376	+	GENCODE M28 / GRCm39
Psap:Lgals3	Psap:Lgals3	b	ENSMUST00000142734.8	ENSMUSG00000050335.18	chr14	47622982	+	GENCODE M28 / GRCm39
Psap:Lgals3	Psap:Lgals3	b	ENSMUST00000150290.9	ENSMUSG00000050335.18	chr14	47622982	+	GENCODE M28 / GRCm39
Psap:Lgals3	Psap:Lgals3	b	ENSMUST00000146468.4	ENSMUSG00000050335.18	chr14	47622982	+	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	a	ENSMUST00000014913.11	ENSMUSG00000014769.11	chr17	15710418	-	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	a	ENSMUST00000232500.2	ENSMUSG00000014769.11	chr17	15710418	-	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	a	ENSMUST00000231341.2	ENSMUSG00000014769.11	chr17	15710418	-	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	b	ENSMUST00000081932.13	ENSMUSG00000026643.17	chr2	3305849	+	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	b	ENSMUST00000102989.10	ENSMUSG00000026643.17	chr2	3305849	+	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	b	ENSMUST00000091504.5	ENSMUSG00000026643.17	chr2	3305849	+	GENCODE M28 / GRCm39
Psmb1:Nmt2	Psmb1:Nmt2	b	ENSMUST00000155761.2	ENSMUSG00000026643.17	chr2	3305849	+	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	a	ENSMUST00000067663.14	ENSMUSG00000002102.16	chr2	90887405	+	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	a	ENSMUST00000002171.14	ENSMUSG00000002102.16	chr2	90887405	+	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	a	ENSMUST00000111441.10	ENSMUSG00000002102.16	chr2	90887405	+	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	a	ENSMUST00000185715.7	ENSMUSG00000002102.16	chr2	90887405	+	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000098098.9	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000102934.9	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000045793.15	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000107836.8	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000136730.8	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000148869.8	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Psmc3:Rnf38	Psmc3:Rnf38	b	ENSMUST00000145378.2	ENSMUSG00000035696.16	chr4	44134974	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	a	ENSMUST00000022507.13	ENSMUSG00000021938.13	chr14	56986292	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	a	ENSMUST00000163924.2	ENSMUSG00000021938.13	chr14	56986292	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	a	ENSMUST00000168524.8	ENSMUSG00000021938.13	chr14	56986292	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	b	ENSMUST00000145881.8	ENSMUSG00000040139.15	chr7	136978080	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	b	ENSMUST00000068996.13	ENSMUSG00000040139.15	chr7	136978080	-	GENCODE M28 / GRCm39
Pspc1:9430038I01Rik	Pspc1:9430038I01Rik	b	ENSMUST00000117404.8	ENSMUSG00000040139.15	chr7	136978080	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	a	ENSMUST00000022507.13	ENSMUSG00000021938.13	chr14	57015248	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	a	ENSMUST00000163924.2	ENSMUSG00000021938.13	chr14	57015248	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	a	ENSMUST00000168575.2	ENSMUSG00000021938.13	chr14	57015248	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	b	ENSMUST00000022543.10	ENSMUSG00000021973.10	chr14	58169760	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	b	ENSMUST00000224607.2	ENSMUSG00000021973.10	chr14	58169760	-	GENCODE M28 / GRCm39
Pspc1:Micu2	Pspc1:Micu2	b	ENSMUST00000224984.2	ENSMUSG00000021973.10	chr14	58169760	-	GENCODE M28 / GRCm39
Ptafr:Oas1g	Ptafr:Oas1g	a	ENSMUST00000070690.8	ENSMUSG00000056529.8	chr4	132291585	+	GENCODE M28 / GRCm39
Ptafr:Oas1g	Ptafr:Oas1g	b	ENSMUST00000086368.12	ENSMUSG00000066861.15	chr5	121017395	-	GENCODE M28 / GRCm39
Ptafr:Oas1g	Ptafr:Oas1g	b	ENSMUST00000162096.8	ENSMUSG00000066861.15	chr5	121017395	-	GENCODE M28 / GRCm39
Ptafr:Oas1g	Ptafr:Oas1g	b	ENSMUST00000161809.2	ENSMUSG00000066861.15	chr5	121017395	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000030076.12	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000174586.8	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000102883.11	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000173699.8	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000148331.9	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000174748.8	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000134879.3	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	a	ENSMUST00000173884.8	ENSMUSG00000028382.16	chr4	59549148	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000222583.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000222990.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000220555.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000221413.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000072329.15	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000110128.5	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000222805.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Ptbp3:Dtnbp1	Ptbp3:Dtnbp1	b	ENSMUST00000223524.2	ENSMUSG00000057531.15	chr13	45147214	-	GENCODE M28 / GRCm39
Pten:Pik3ap1	Pten:Pik3ap1	a	ENSMUST00000013807.8	ENSMUSG00000013663.8	chr19	32769993	+	GENCODE M28 / GRCm39
Pten:Pik3ap1	Pten:Pik3ap1	a	ENSMUST00000140014.2	ENSMUSG00000013663.8	chr19	32769993	+	GENCODE M28 / GRCm39
Pten:Pik3ap1	Pten:Pik3ap1	b	ENSMUST00000059672.9	ENSMUSG00000025017.11	chr19	41262792	-	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	a	ENSMUST00000045897.15	ENSMUSG00000026238.15	chr1	86454672	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	a	ENSMUST00000186255.7	ENSMUSG00000026238.15	chr1	86454672	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	a	ENSMUST00000188699.7	ENSMUSG00000026238.15	chr1	86454672	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	a	ENSMUST00000186932.2	ENSMUSG00000026238.15	chr1	86454672	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	a	ENSMUST00000188533.2	ENSMUSG00000026238.15	chr1	86454672	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	b	ENSMUST00000050273.9	ENSMUSG00000046516.11	chr16	38169603	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	b	ENSMUST00000120495.2	ENSMUSG00000046516.11	chr16	38169603	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	b	ENSMUST00000144812.2	ENSMUSG00000046516.11	chr16	38169603	+	GENCODE M28 / GRCm39
Ptma:Cox17	Ptma:Cox17	b	ENSMUST00000134709.2	ENSMUSG00000046516.11	chr16	38169603	+	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	a	ENSMUST00000036682.9	ENSMUSG00000033885.16	chr14	14347381	-	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	a	ENSMUST00000225653.2	ENSMUSG00000033885.16	chr14	14347381	-	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	a	ENSMUST00000112689.9	ENSMUSG00000033885.16	chr14	14347381	-	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	a	ENSMUST00000225616.2	ENSMUSG00000033885.16	chr14	14347381	-	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	a	ENSMUST00000225827.2	ENSMUSG00000033885.16	chr14	14347381	-	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	b	ENSMUST00000040131.13	ENSMUSG00000036461.17	chr14	79773563	+	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	b	ENSMUST00000110835.3	ENSMUSG00000036461.17	chr14	79773563	+	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	b	ENSMUST00000227192.2	ENSMUSG00000036461.17	chr14	79773563	+	GENCODE M28 / GRCm39
Pxk:Elf1	Pxk:Elf1	b	ENSMUST00000227104.2	ENSMUSG00000036461.17	chr14	79773563	+	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000028238.15	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000113025.2	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000137709.2	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000230751.2	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000230657.2	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000142015.2	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	a	ENSMUST00000202602.4	ENSMUSG00000026878.18	chr2	35073756	-	GENCODE M28 / GRCm39
Rab14:Gba	Rab14:Gba	b	ENSMUST00000077367.11	ENSMUSG00000028048.12	chr3	89110235	+	GENCODE M28 / GRCm39
Rab21:Wdr37	Rab21:Wdr37	a	ENSMUST00000218831.2	ENSMUSG00000020132.11	chr10	115150657	-	GENCODE M28 / GRCm39
Rab21:Wdr37	Rab21:Wdr37	b	ENSMUST00000054251.13	ENSMUSG00000021147.18	chr13	8855982	-	GENCODE M28 / GRCm39
Rab21:Wdr37	Rab21:Wdr37	b	ENSMUST00000021572.11	ENSMUSG00000021147.18	chr13	8855982	-	GENCODE M28 / GRCm39
Rab21:Wdr37	Rab21:Wdr37	b	ENSMUST00000177537.8	ENSMUSG00000021147.18	chr13	8855982	-	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	a	ENSMUST00000004565.15	ENSMUSG00000004451.15	chr1	119432307	-	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	a	ENSMUST00000156213.2	ENSMUSG00000004451.15	chr1	119432307	-	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000134384.8	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000027036.11	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000150971.8	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000119612.9	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000137887.8	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000115529.8	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Ralb:Lypla1	Ralb:Lypla1	b	ENSMUST00000131119.2	ENSMUSG00000025903.15	chr1	4898807	+	GENCODE M28 / GRCm39
Rassf3:Slfn2	Rassf3:Slfn2	a	ENSMUST00000026902.9	ENSMUSG00000025795.9	chr10	121250263	-	GENCODE M28 / GRCm39
Rassf3:Slfn2	Rassf3:Slfn2	b	ENSMUST00000038038.8	ENSMUSG00000072620.4	chr11	82960073	+	GENCODE M28 / GRCm39
Rbks:Fam193a	Rbks:Fam193a	a	ENSMUST00000031018.10	ENSMUSG00000029136.10	chr5	31830657	-	GENCODE M28 / GRCm39
Rbks:Fam193a	Rbks:Fam193a	a	ENSMUST00000202036.2	ENSMUSG00000029136.10	chr5	31830657	-	GENCODE M28 / GRCm39
Rbks:Fam193a	Rbks:Fam193a	b	ENSMUST00000180376.8	ENSMUSG00000037210.17	chr5	34633070	+	GENCODE M28 / GRCm39
Rbks:Fam193a	Rbks:Fam193a	b	ENSMUST00000094867.8	ENSMUSG00000037210.17	chr5	34633070	+	GENCODE M28 / GRCm39
Rbks:Fam193a	Rbks:Fam193a	b	ENSMUST00000181379.2	ENSMUSG00000037210.17	chr5	34633070	+	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	a	ENSMUST00000029170.8	ENSMUSG00000027641.14	chr2	157041336	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	a	ENSMUST00000154721.8	ENSMUSG00000027641.14	chr2	157041336	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	a	ENSMUST00000124518.2	ENSMUSG00000027641.14	chr2	157041336	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000128187.8	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000153442.8	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000086900.11	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000141337.2	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000149384.8	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Rbl1:Hnrnpdl	Rbl1:Hnrnpdl	b	ENSMUST00000151323.2	ENSMUSG00000029328.16	chr5	100184054	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	a	ENSMUST00000006027.7	ENSMUSG00000005873.7	chr18	34505458	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	a	ENSMUST00000236887.2	ENSMUSG00000005873.7	chr18	34505458	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	a	ENSMUST00000235227.2	ENSMUSG00000005873.7	chr18	34505458	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	a	ENSMUST00000237414.2	ENSMUSG00000005873.7	chr18	34505458	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	a	ENSMUST00000235153.2	ENSMUSG00000005873.7	chr18	34505458	-	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	b	ENSMUST00000029178.7	ENSMUSG00000027649.16	chr2	157678430	+	GENCODE M28 / GRCm39
Reep5:Ctnnbl1	Reep5:Ctnnbl1	b	ENSMUST00000156300.2	ENSMUSG00000027649.16	chr2	157678430	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000154718.8	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000155284.8	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000126390.8	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000164556.8	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000216413.2	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	a	ENSMUST00000150029.8	ENSMUSG00000019854.18	chr10	17931863	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	b	ENSMUST00000039557.9	ENSMUSG00000039031.17	chr10	26788603	+	GENCODE M28 / GRCm39
Reps1:Arhgap18	Reps1:Arhgap18	b	ENSMUST00000142284.2	ENSMUSG00000039031.17	chr10	26788603	+	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	a	ENSMUST00000044503.14	ENSMUSG00000039316.15	chr17	50393596	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	a	ENSMUST00000113195.8	ENSMUSG00000039316.15	chr17	50393596	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	a	ENSMUST00000156094.2	ENSMUSG00000039316.15	chr17	50393596	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000172229.8	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000059775.15	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000186358.6	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000166395.9	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000118283.8	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000127719.2	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000135007.3	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000134654.2	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rftn1:Tgif1	Rftn1:Tgif1	b	ENSMUST00000132825.2	ENSMUSG00000047407.18	chr17	71153393	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000189061.7	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000170870.3	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000167317.8	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000172388.8	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000167812.2	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000169409.3	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	a	ENSMUST00000185714.2	ENSMUSG00000026358.14	chr1	144121928	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	b	ENSMUST00000051241.7	ENSMUSG00000044786.7	chr7	28078680	-	GENCODE M28 / GRCm39
Rgs1:Zfp36	Rgs1:Zfp36	b	ENSMUST00000209061.2	ENSMUSG00000044786.7	chr7	28078680	-	GENCODE M28 / GRCm39
Rmdn1:Kras	Rmdn1:Kras	a	ENSMUST00000108253.8	ENSMUSG00000028229.12	chr4	19575327	+	GENCODE M28 / GRCm39
Rmdn1:Kras	Rmdn1:Kras	a	ENSMUST00000029888.4	ENSMUSG00000028229.12	chr4	19575327	+	GENCODE M28 / GRCm39
Rmdn1:Kras	Rmdn1:Kras	b	ENSMUST00000032399.12	ENSMUSG00000030265.15	chr6	145180152	-	GENCODE M28 / GRCm39
Rmdn1:Kras	Rmdn1:Kras	b	ENSMUST00000111710.8	ENSMUSG00000030265.15	chr6	145180152	-	GENCODE M28 / GRCm39
Rnaseh2b:Cd84	Rnaseh2b:Cd84	a	ENSMUST00000022499.13	ENSMUSG00000021932.14	chr14	62591086	+	GENCODE M28 / GRCm39
Rnaseh2b:Cd84	Rnaseh2b:Cd84	a	ENSMUST00000169728.2	ENSMUSG00000021932.14	chr14	62591086	+	GENCODE M28 / GRCm39
Rnaseh2b:Cd84	Rnaseh2b:Cd84	a	ENSMUST00000156608.2	ENSMUSG00000021932.14	chr14	62591086	+	GENCODE M28 / GRCm39
Rnaseh2b:Cd84	Rnaseh2b:Cd84	b	ENSMUST00000155802.9	ENSMUSG00000038147.15	chr1	171712152	+	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	a	ENSMUST00000054684.14	ENSMUSG00000020376.18	chr11	49916474	+	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	a	ENSMUST00000238748.2	ENSMUSG00000020376.18	chr11	49916474	+	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	a	ENSMUST00000102776.5	ENSMUSG00000020376.18	chr11	49916474	+	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	b	ENSMUST00000178105.3	ENSMUSG00000020483.15	chr11	87872396	-	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	b	ENSMUST00000107923.10	ENSMUSG00000020483.15	chr11	87872396	-	GENCODE M28 / GRCm39
Rnf130:Dynll2	Rnf130:Dynll2	b	ENSMUST00000020775.9	ENSMUSG00000020483.15	chr11	87872396	-	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	a	ENSMUST00000171342.3	ENSMUSG00000025373.15	chr10	128251170	+	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	a	ENSMUST00000217826.2	ENSMUSG00000025373.15	chr10	128251170	+	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	a	ENSMUST00000096386.13	ENSMUSG00000025373.15	chr10	128251170	+	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	a	ENSMUST00000218371.2	ENSMUSG00000025373.15	chr10	128251170	+	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	b	ENSMUST00000238843.2	ENSMUSG00000040043.18	chr10	127987224	-	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	b	ENSMUST00000099139.9	ENSMUSG00000040043.18	chr10	127987224	-	GENCODE M28 / GRCm39
Rnf41:Rbms2	Rnf41:Rbms2	b	ENSMUST00000092033.4	ENSMUSG00000040043.18	chr10	127987224	-	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	a	ENSMUST00000084434.11	ENSMUSG00000025508.14	chr7	141027944	+	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	a	ENSMUST00000140099.2	ENSMUSG00000025508.14	chr7	141027944	+	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	a	ENSMUST00000137307.2	ENSMUSG00000025508.14	chr7	141027944	+	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	a	ENSMUST00000106004.8	ENSMUSG00000025508.14	chr7	141027944	+	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	a	ENSMUST00000106003.2	ENSMUSG00000025508.14	chr7	141027944	+	GENCODE M28 / GRCm39
Rplp2:Il1a	Rplp2:Il1a	b	ENSMUST00000028882.2	ENSMUSG00000027399.2	chr2	129142819	-	GENCODE M28 / GRCm39
Rsrp1:Tor1aip2	Rsrp1:Tor1aip2	a	ENSMUST00000148900.8	ENSMUSG00000037266.19	chr4	134652743	+	GENCODE M28 / GRCm39
