gene_symbol	gene_id	mgi_id	chrom	start	end	strand
Snora57	ENSMUSG00000070167.3	MGI:5455599	chr19	8865902	8866049	-
Mir5136	ENSMUSG00000093314.3	MGI:4950461	chr19	8866063	8866138	-
1810009A15Rik	ENSMUSG00000071653.10	MGI:1913526	chr19	8866217	8868245	+
Gm49416	ENSMUSG00000116347.2	MGI:6155046	chr19	8866290	8872591	+
Ints5	ENSMUSG00000071652.9	MGI:1923578	chr19	8870369	8875252	+
Ganab	ENSMUSG00000071650.7	MGI:1097667	chr19	8875435	8894036	+
B3gat3	ENSMUSG00000071649.7	MGI:1919977	chr19	8897738	8904600	+
Rom1	ENSMUSG00000071648.5	MGI:97998	chr19	8904755	8906720	-
Eml3	ENSMUSG00000071647.6	MGI:2387612	chr19	8906916	8918946	+
Gm10353	ENSMUSG00000114220.2	MGI:3704491	chr19	8914339	8918228	-
Mta2	ENSMUSG00000071646.10	MGI:1346340	chr19	8919239	8929667	+
Tut1	ENSMUSG00000071645.7	MGI:1917294	chr19	8931211	8943574	+
Eef1g	ENSMUSG00000071644.11	MGI:1914410	chr19	8944405	8955843	+
Ahnak	ENSMUSG00000069833.14	MGI:1316648	chr19	8966648	9054278	+
Scgb1a1	ENSMUSG00000024653.3	MGI:98919	chr19	9061000	9065322	-
Asrgl1	ENSMUSG00000024654.9	MGI:1913764	chr19	9087232	9113000	-
Gm9750	ENSMUSG00000024658.8	MGI:3642669	chr19	9112521	9256539	+
Gm6252	ENSMUSG00000117804.2	MGI:3644748	chr19	9193745	9194324	+
ENSMUSG00002074975	ENSMUSG00002074975.1		chr19	9212261	9212342	-
Pcna-ps2	ENSMUSG00000067608.6	MGI:97505	chr19	9260744	9261524	+
Gm2617	ENSMUSG00000101398.2	MGI:3780785	chr19	9300583	9317350	-
Stxbp3-ps	ENSMUSG00000071640.4	MGI:3586869	chr19	9535156	9536547	-
Gm29231	ENSMUSG00000096818.3	MGI:5579937	chr19	9582485	9591398	+
Gm6445	ENSMUSG00000100141.2	MGI:3779598	chr19	9584468	9585740	+
Gm50320	ENSMUSG00000117756.2	MGI:6303180	chr19	9804481	9804600	+
Gm50321	ENSMUSG00000118383.2	MGI:6303181	chr19	9806263	9814261	-
Scgb2a2	ENSMUSG00000096872.3	MGI:3780828	chr19	9824926	9830172	+
ENSMUSG00002076484	ENSMUSG00002076484.1		chr19	9832683	9832786	+
Gm50322	ENSMUSG00000118138.2	MGI:6303183	chr19	9842288	9846359	-
Incenp	ENSMUSG00000024660.10	MGI:1313288	chr19	9849660	9876915	-
Gm50324	ENSMUSG00000118325.2	MGI:6303187	chr19	9874864	9876071	-
Gm50340	ENSMUSG00000118100.2	MGI:6303216	chr19	9877054	9880025	+
ENSMUSG00002075984	ENSMUSG00002075984.1		chr19	9885522	9885642	+
Gm36913	ENSMUSG00000118008.2	MGI:5596072	chr19	9901928	9905898	-
Gm50343	ENSMUSG00000118065.2	MGI:6303221	chr19	9915033	9915197	+
Gm50345	ENSMUSG00000118183.2	MGI:6303223	chr19	9916630	9918016	+
Gm50346	ENSMUSG00000118123.2	MGI:6303225	chr19	9918713	9920196	-
Fth1	ENSMUSG00000024661.8	MGI:95588	chr19	9957962	9962462	+
Best1	ENSMUSG00000037418.7	MGI:1346332	chr19	9962538	9978997	-
Rab3il1	ENSMUSG00000024663.21	MGI:1922010	chr19	9979033	10015744	+
Fads3	ENSMUSG00000024664.6	MGI:1928740	chr19	10018933	10037474	+
Fads2	ENSMUSG00000024665.9	MGI:1930079	chr19	10040129	10079110	-
Gm50359	ENSMUSG00000117700.2	MGI:6303246	chr19	10153218	10153525	-
Fads1	ENSMUSG00000010663.6	MGI:1923517	chr19	10160252	10174241	+
Mir6993	ENSMUSG00000098363.3	MGI:5531024	chr19	10168739	10168803	+
Gm10143	ENSMUSG00000064032.3	MGI:3704492	chr19	10175732	10179748	+
Fen1	ENSMUSG00000024742.16	MGI:102779	chr19	10176496	10181533	-
Tmem258	ENSMUSG00000036372.15	MGI:1916288	chr19	10181378	10185188	+
Myrf	ENSMUSG00000036098.16	MGI:2684944	chr19	10185636	10218112	-
Dagla	ENSMUSG00000035735.11	MGI:2677061	chr19	10222629	10282241	-
Gm30042	ENSMUSG00000118330.2	MGI:5589201	chr19	10268290	10270785	+
Syt7	ENSMUSG00000024743.17	MGI:1859545	chr19	10366454	10430544	+
Gm50268	ENSMUSG00000118310.2	MGI:6303093	chr19	10417261	10420016	+
Lrrc10b	ENSMUSG00000090291.4	MGI:2685551	chr19	10432735	10434837	-
Ppp1r32	ENSMUSG00000035179.5	MGI:1915002	chr19	10451599	10460292	-
Sdhaf2	ENSMUSG00000024668.9	MGI:1913322	chr19	10477898	10503506	-
Cpsf7	ENSMUSG00000034820.5	MGI:1917826	chr19	10502630	10525017	+
Tmem216	ENSMUSG00000024667.13	MGI:1920020	chr19	10511229	10533602	-
Tmem138	ENSMUSG00000024666.7	MGI:1920232	chr19	10547842	10554726	-
Gm50205	ENSMUSG00000117955.2	MGI:6302988	chr19	10550876	10553909	+
Cyb561a3	ENSMUSG00000034445.9	MGI:2686925	chr19	10554536	10573325	+
Tkfc	ENSMUSG00000034371.10	MGI:2385084	chr19	10565155	10583018	-
Ddb1	ENSMUSG00000024740.11	MGI:1202384	chr19	10582691	10607183	+
Vwce	ENSMUSG00000043789.9	MGI:1919018	chr19	10611577	10643577	+
4930524O05Rik	ENSMUSG00000118392.2	MGI:1922346	chr19	10623054	10625417	-
Pga5	ENSMUSG00000024738.7	MGI:1915935	chr19	10646320	10655435	-
2210404E10Rik	ENSMUSG00000114772.2	MGI:1919555	chr19	10662157	10662922	+
Vps37c	ENSMUSG00000048832.10	MGI:2147661	chr19	10666099	10691991	+
Cd5	ENSMUSG00000024669.9	MGI:88340	chr19	10694480	10716366	-
A430093F15Rik	ENSMUSG00000067577.9	MGI:2685520	chr19	10718311	10763407	+
Cd6	ENSMUSG00000024670.18	MGI:103566	chr19	10766705	10807422	-
Slc15a3	ENSMUSG00000024737.3	MGI:1929691	chr19	10817091	10836726	+
Gm10802	ENSMUSG00000118027.2	MGI:3641658	chr19	10817527	10819126	-
Tmem132a	ENSMUSG00000024736.16	MGI:2147810	chr19	10835186	10847304	-
Tmem109	ENSMUSG00000034659.15	MGI:1915789	chr19	10848024	10859365	-
Prpf19	ENSMUSG00000024735.14	MGI:106247	chr19	10872595	10886923	+
Zp1	ENSMUSG00000024734.9	MGI:103073	chr19	10891651	10897996	-
Ptgdr2	ENSMUSG00000034117.4	MGI:1330275	chr19	10914524	10919875	+
Ccdc86	ENSMUSG00000024732.8	MGI:1277220	chr19	10918845	10926630	-
Ms4a10	ENSMUSG00000024731.16	MGI:1917076	chr19	10939657	10952034	-
Ms4a15	ENSMUSG00000067571.5	MGI:3617853	chr19	10955671	10970614	-
Ms4a18	ENSMUSG00000094584.3	MGI:1923252	chr19	10974389	10995395	-
Gm28347	ENSMUSG00000101264.2	MGI:5579053	chr19	11012781	11014999	-
AW112010	ENSMUSG00000075010.6	MGI:2147706	chr19	11024976	11033172	-
Ms4a8a	ENSMUSG00000024730.8	MGI:1927657	chr19	11044835	11058466	-
Gm336	ENSMUSG00000101439.2	MGI:2685182	chr19	11067962	11069441	-
Ms4a20	ENSMUSG00000024729.8	MGI:1916619	chr19	11074180	11108240	-
Gm6501	ENSMUSG00000099998.2	MGI:3645570	chr19	11098874	11099789	+
Ms4a19	ENSMUSG00000024728.14	MGI:1916666	chr19	11117028	11142684	-
Ms4a13	ENSMUSG00000057240.15	MGI:1920716	chr19	11146782	11174101	-
4930526L06Rik	ENSMUSG00000097091.2	MGI:1922388	chr19	11174181	11277250	+
Ms4a12	ENSMUSG00000101031.3	MGI:2685812	chr19	11191446	11209812	-
Ms4a1	ENSMUSG00000024673.10	MGI:88321	chr19	11227039	11243605	-
Ms4a5	ENSMUSG00000054523.14	MGI:2670985	chr19	11250602	11261237	-
Ms4a14	ENSMUSG00000099398.2	MGI:2686122	chr19	11278613	11291818	-
Ms4a7	ENSMUSG00000024672.12	MGI:1918846	chr19	11298403	11313510	-
Gm28935	ENSMUSG00000100392.2	MGI:5579641	chr19	11339642	11341254	+
Ms4a4a	ENSMUSG00000101389.2	MGI:3643932	chr19	11352887	11370154	+
Gm5692	ENSMUSG00000101024.2	MGI:3646968	chr19	11381312	11382368	-
Ms4a4c	ENSMUSG00000024675.20	MGI:1927656	chr19	11382134	11404610	+
Gm5511	ENSMUSG00000100615.2	MGI:3779492	chr19	11415395	11416196	+
Ms4a4b	ENSMUSG00000056290.17	MGI:1913083	chr19	11420917	11444419	+
Ms4a6c	ENSMUSG00000079419.5	MGI:2385644	chr19	11446730	11459556	+
BE692007	ENSMUSG00000099757.2	MGI:3035348	chr19	11447530	11461942	-
Gm8369	ENSMUSG00000058470.11	MGI:3645380	chr19	11463302	11489941	+
Gm19261	ENSMUSG00000100529.2	MGI:5011446	chr19	11493575	11494317	-
Ms4a6b	ENSMUSG00000024677.14	MGI:1917024	chr19	11493876	11508620	+
Ms4a4d	ENSMUSG00000024678.7	MGI:1913857	chr19	11514165	11535831	+
Gm10212	ENSMUSG00000067555.3	MGI:3641904	chr19	11546813	11550476	+
Gm38275	ENSMUSG00000104088.2	MGI:5611503	chr19	11560190	11561721	-
Ms4a6d	ENSMUSG00000024679.11	MGI:1916024	chr19	11563968	11582213	-
Gm24599	ENSMUSG00000119417.2	MGI:5454376	chr19	11584753	11584802	-
Ms4a2	ENSMUSG00000024680.13	MGI:95495	chr19	11592887	11601083	-
Ms4a3	ENSMUSG00000024681.12	MGI:2158468	chr19	11606860	11618215	-
Oosp2	ENSMUSG00000055895.7	MGI:2684945	chr19	11624643	11637923	-
Oosp1	ENSMUSG00000041857.11	MGI:2149290	chr19	11644824	11668514	-
Gm26183	ENSMUSG00000088310.3	MGI:5455960	chr19	11672405	11672543	+
Gm25443	ENSMUSG00000089625.3	MGI:5455220	chr19	11672631	11672706	+
Oosp3	ENSMUSG00000055933.14	MGI:2684943	chr19	11674419	11689238	+
Gm19224	ENSMUSG00000100918.2	MGI:5011409	chr19	11680673	11681465	-
Cblif	ENSMUSG00000024682.4	MGI:1202394	chr19	11724918	11740811	+
Mrpl16	ENSMUSG00000024683.7	MGI:2137219	chr19	11747755	11752324	+
Stx3	ENSMUSG00000041488.17	MGI:103077	chr19	11752482	11796767	-
Olfr1417	ENSMUSG00000048292.4	MGI:3031251	chr19	11804167	11816583	-
Olfr1418	ENSMUSG00000060556.5	MGI:3031252	chr19	11829951	11838430	-
Gm45119	ENSMUSG00000108966.2	MGI:5753695	chr19	11841800	11841998	-
Olfr1419	ENSMUSG00000067545.4	MGI:3031253	chr19	11845977	11852470	-
Gm6365	ENSMUSG00000051548.5	MGI:3643502	chr19	11854979	11855722	-
Olfr1420	ENSMUSG00000060878.5	MGI:3031254	chr19	11863929	11875443	+
Patl1	ENSMUSG00000046139.9	MGI:2147679	chr19	11889763	11922455	+
Mir6994	ENSMUSG00000104979.3	MGI:5562752	chr19	11901092	11901164	+
Gm22272	ENSMUSG00000077227.3	MGI:5452049	chr19	11910859	11910992	-
Osbp	ENSMUSG00000024687.12	MGI:97447	chr19	11943305	11971476	+
Olfr1421-ps1	ENSMUSG00000109030.2	MGI:3031255	chr19	11997539	11997746	+
Gm45115	ENSMUSG00000109047.2	MGI:5753691	chr19	11997869	11997926	-
Olfr1422-ps1	ENSMUSG00000108947.2	MGI:3031256	chr19	11997978	11999127	-
Gm45116	ENSMUSG00000109223.2	MGI:5753692	chr19	12004010	12004284	-
Olfr1423	ENSMUSG00000067529.3	MGI:3031257	chr19	12009151	12018681	-
Gm44859	ENSMUSG00000109417.2	MGI:5753435	chr19	12015095	12015188	+
Olfr1424	ENSMUSG00000067528.4	MGI:3031258	chr19	12035988	12040046	-
Olfr1425	ENSMUSG00000067526.4	MGI:3031259	chr19	12050598	12055095	-
Olfr1426	ENSMUSG00000044994.11	MGI:3031260	chr19	12064110	12069377	-
Olfr1427	ENSMUSG00000067525.4	MGI:3031261	chr19	12075370	12080698	-
Olfr1428	ENSMUSG00000067524.5	MGI:3031262	chr19	12085080	12093261	-
Olfr76	ENSMUSG00000067522.4	MGI:2153205	chr19	12095360	12100567	-
Olfr1555-ps1	ENSMUSG00000108889.3	MGI:3031389	chr19	12141788	12147476	-
Olfr1430-ps1	ENSMUSG00000109410.2	MGI:3031264	chr19	12154971	12155887	-
Olfr1431	ENSMUSG00000094133.3	MGI:3031265	chr19	12177998	12189555	+
Olfr1432	ENSMUSG00000109022.3	MGI:3031266	chr19	12205119	12209960	-
Olfr262	ENSMUSG00000067519.2	MGI:3030096	chr19	12218085	12219023	-
Gm26864	ENSMUSG00000097646.2	MGI:5477358	chr19	12224855	12225010	-
Olfr235	ENSMUSG00000060049.6	MGI:3030069	chr19	12238396	12247751	+
Gm17802	ENSMUSG00000118093.2	MGI:5009988	chr19	12250375	12251974	+
Olfr1434	ENSMUSG00000095640.5	MGI:3031268	chr19	12257218	12262990	+
Olfr1435-ps1	ENSMUSG00000109433.2	MGI:3031269	chr19	12267422	12267670	-
Olfr1436	ENSMUSG00000067513.2	MGI:3031270	chr19	12275547	12276494	-
Gm44858	ENSMUSG00000109229.2	MGI:5753434	chr19	12292238	12292391	-
Olfr1437	ENSMUSG00000096436.4	MGI:3031271	chr19	12296571	12302465	-
Olfr1438-ps1	ENSMUSG00000109328.3	MGI:3031272	chr19	12306786	12313274	-
Olfr1439-ps1	ENSMUSG00000109007.2	MGI:3031273	chr19	12317102	12318494	-
Olfr1440	ENSMUSG00000046650.5	MGI:3031274	chr19	12364643	12378948	+
Olfr1441	ENSMUSG00000050815.7	MGI:3031275	chr19	12394797	12400933	+
Pfpl	ENSMUSG00000040065.9	MGI:1860266	chr19	12405269	12409474	+
Mpeg1	ENSMUSG00000046805.11	MGI:1333743	chr19	12438143	12442647	+
Dtx4	ENSMUSG00000039982.9	MGI:2672905	chr19	12443702	12478818	-
A330040F15Rik	ENSMUSG00000086213.3	MGI:3698434	chr19	12495279	12573930	-
Gm47243	ENSMUSG00000114644.2	MGI:6096066	chr19	12497164	12500940	+
Gm6545	ENSMUSG00000111118.2	MGI:3643874	chr19	12506119	12507904	-
Gm47242	ENSMUSG00000114761.2	MGI:6096064	chr19	12516952	12518187	-
Fam111a	ENSMUSG00000024691.14	MGI:1915508	chr19	12523104	12567132	+
Gm16274	ENSMUSG00000084836.2	MGI:3826552	chr19	12545599	12546190	-
Gm4952	ENSMUSG00000071633.12	MGI:3643569	chr19	12577338	12605615	+
Glyat	ENSMUSG00000063683.13	MGI:2147502	chr19	12610672	12631275	+
Gm24521	ENSMUSG00000065892.3	MGI:5454298	chr19	12642619	12642725	+
Olfr1442	ENSMUSG00000044441.6	MGI:3031276	chr19	12647803	12654641	+
Olfr1443	ENSMUSG00000045030.9	MGI:3031277	chr19	12655476	12661215	+
Gm49772	ENSMUSG00000109309.2	MGI:6215285	chr19	12659135	12659279	+
Keg1	ENSMUSG00000024694.10	MGI:1928492	chr19	12673150	12697266	+
Gm15962	ENSMUSG00000084981.8	MGI:3802141	chr19	12683419	12698611	-
Cntf	ENSMUSG00000079415.3	MGI:88439	chr19	12741024	12742996	-
Gm44505	ENSMUSG00000118491.2	MGI:3845910	chr19	12741024	12773490	-
Zfp91	ENSMUSG00000024695.17	MGI:104854	chr19	12744384	12773490	-
Lpxn	ENSMUSG00000024696.10	MGI:2147677	chr19	12773557	12811171	+
Gm5244	ENSMUSG00000091014.4	MGI:3646958	chr19	12824046	12824788	+
Olfr1444	ENSMUSG00000046272.5	MGI:3031278	chr19	12834647	12840804	+
Olfr1445	ENSMUSG00000045126.3	MGI:3031279	chr19	12861219	12862219	+
Olfr1446	ENSMUSG00000057817.7	MGI:3031280	chr19	12865630	12870888	-
Olfr1447	ENSMUSG00000060303.5	MGI:3031281	chr19	12876798	12881107	-
Gm5512	ENSMUSG00000112693.2	MGI:3645436	chr19	12882684	12884205	+
Olfr1448	ENSMUSG00000048456.4	MGI:3031282	chr19	12894025	12901783	-
Olfr1449	ENSMUSG00000049498.6	MGI:3031283	chr19	12908204	12913116	+
Olfr1450	ENSMUSG00000062892.5	MGI:3031284	chr19	12927622	12933770	+
Olfr1451	ENSMUSG00000046913.4	MGI:3031285	chr19	12972378	12977781	+
Olfr1452-ps1	ENSMUSG00000109148.2	MGI:3031286	chr19	12993589	12994513	+
Olfr1453	ENSMUSG00000094755.2	MGI:3031287	chr19	13004768	13005691	-
Olfr1454	ENSMUSG00000094986.4	MGI:3031288	chr19	13037974	13044521	+
Olfr1455-ps1	ENSMUSG00000109126.2	MGI:3031289	chr19	13046271	13047041	+
Olfr1456-ps1	ENSMUSG00000067482.3	MGI:3031290	chr19	13056182	13056699	-
Olfr1457	ENSMUSG00000061637.6	MGI:3031291	chr19	13070743	13075255	-
Olfr1458	ENSMUSG00000062844.7	MGI:3031292	chr19	13078957	13084139	-
Olfr1459	ENSMUSG00000057503.7	MGI:3031293	chr19	13115385	13126913	-
Olfr1460-ps1	ENSMUSG00000109415.2	MGI:3031294	chr19	13135564	13136680	+
Olfr1461	ENSMUSG00000045883.6	MGI:3031295	chr19	13140364	13145494	+
Olfr1462	ENSMUSG00000094721.4	MGI:3031296	chr19	13163098	13171139	+
Olfr1463	ENSMUSG00000096365.5	MGI:3031297	chr19	13208692	13213764	+
Olfr1464-ps1	ENSMUSG00000109100.2	MGI:3031298	chr19	13259498	13260420	-
Gm22443	ENSMUSG00000119251.1	MGI:5452220	chr19	13278365	13278471	-
Olfr1465	ENSMUSG00000062199.3	MGI:3031299	chr19	13290132	13292905	-
Olfr1466	ENSMUSG00000096485.4	MGI:3031300	chr19	13316226	13320936	+
Olfr1467	ENSMUSG00000049015.4	MGI:3031301	chr19	13339600	13345418	+
Olfr1468-ps1	ENSMUSG00000109544.3	MGI:3031302	chr19	13349218	13353430	+
Gm44849	ENSMUSG00000108881.2	MGI:5753425	chr19	13380521	13381004	+
Olfr1469	ENSMUSG00000063777.4	MGI:3031303	chr19	13385213	13391904	+
Olfr1470-ps1	ENSMUSG00000109230.2	MGI:3031304	chr19	13411511	13412459	-
Olfr1471	ENSMUSG00000096320.3	MGI:3031305	chr19	13420773	13428891	+
Olfr1472	ENSMUSG00000095189.3	MGI:3031306	chr19	13430644	13433450	-
Olfr1473-ps1	ENSMUSG00000109573.2	MGI:3031307	chr19	13440042	13440999	-
Olfr1474	ENSMUSG00000096273.4	MGI:3031308	chr19	13446929	13449521	+
Olfr1475	ENSMUSG00000096708.2	MGI:3031309	chr19	13456616	13457560	-
Olfr1476-ps1	ENSMUSG00000109189.2	MGI:3031310	chr19	13465715	13466081	+
Olfr1477	ENSMUSG00000071629.4	MGI:3031311	chr19	13477910	13483556	+
Olfr1478-ps1	ENSMUSG00000109184.2	MGI:3031312	chr19	13482689	13483079	+
Olfr1479-ps1	ENSMUSG00000108887.2	MGI:3031313	chr19	13488890	13489271	+
Gm3188	ENSMUSG00000118174.2	MGI:3781367	chr19	13489919	13492502	-
Olfr1480	ENSMUSG00000095484.5	MGI:3031314	chr19	13505277	13508639	+
Olfr1481-ps1	ENSMUSG00000108945.2	MGI:3031315	chr19	13512754	13512887	+
Olfr1482-ps1	ENSMUSG00000109319.2	MGI:3031316	chr19	13540400	13540577	-
Olfr1483-ps1	ENSMUSG00000108974.2	MGI:3031317	chr19	13544165	13544498	+
Olfr1484	ENSMUSG00000096289.5	MGI:3031318	chr19	13560875	13566196	+
Olfr1485-ps1	ENSMUSG00000109496.2	MGI:3031319	chr19	13565654	13566023	+
Olfr1486-ps1	ENSMUSG00000109343.2	MGI:3031320	chr19	13571360	13571579	+
ENSMUSG00002075623	ENSMUSG00002075623.1		chr19	13577024	13577132	-
ENSMUSG00002076425	ENSMUSG00002076425.1		chr19	13582363	13582471	-
Olfr1487	ENSMUSG00000094846.5	MGI:3031321	chr19	13594739	13600436	+
Olfr1488-ps1	ENSMUSG00000109285.2	MGI:3031322	chr19	13602989	13603124	+
Olfr1489	ENSMUSG00000045678.9	MGI:3031323	chr19	13608985	13621351	+
Gm24124	ENSMUSG00000077291.3	MGI:5453901	chr19	13612947	13613078	-
Olfr1490	ENSMUSG00000061387.4	MGI:3031324	chr19	13628455	13636909	+
Olfr1491	ENSMUSG00000051156.3	MGI:3031325	chr19	13674632	13683491	+
Olfr1492-ps1	ENSMUSG00000109527.2	MGI:3031326	chr19	13695377	13696241	+
Olfr1493-ps1	ENSMUSG00000109520.3	MGI:3031327	chr19	13700642	13705347	+
Olfr1494	ENSMUSG00000050865.6	MGI:3031328	chr19	13717092	13727843	+
Olfr1495	ENSMUSG00000047207.4	MGI:3031329	chr19	13741970	13747612	+
Olfr1496	ENSMUSG00000048356.7	MGI:3031330	chr19	13755242	13760284	+
Olfr1497	ENSMUSG00000044040.4	MGI:3031331	chr19	13771688	13775566	-
Olfr1498-ps1	ENSMUSG00000109530.2	MGI:3031332	chr19	13781792	13783621	-
Olfr1499	ENSMUSG00000045395.5	MGI:3031333	chr19	13791639	13796811	-
Olfr1500	ENSMUSG00000054526.6	MGI:3031334	chr19	13804246	13807852	-
Olfr1501	ENSMUSG00000057270.4	MGI:3031335	chr19	13812397	13828056	-
Olfr1502	ENSMUSG00000056858.2	MGI:3031336	chr19	13839159	13840109	+
Olfr1503-ps1	ENSMUSG00000058078.9	MGI:3031337	chr19	13854815	13855617	+
Olfr1504	ENSMUSG00000059105.5	MGI:3031338	chr19	13864284	13875292	-
Olfr1505	ENSMUSG00000062314.4	MGI:3031339	chr19	13890894	13899230	+
Gm26993	ENSMUSG00000098074.2	MGI:5504108	chr19	13994947	13995735	-
Tle4	ENSMUSG00000024642.18	MGI:104633	chr19	14425514	14575415	-
Gm37997	ENSMUSG00000103488.2	MGI:5611225	chr19	14636031	14636297	+
Gm5513	ENSMUSG00000063586.2	MGI:3645437	chr19	14936913	14938130	-
Gm24319	ENSMUSG00000118757.1	MGI:5454096	chr19	15657368	15657474	+
Gm50348	ENSMUSG00000117995.2	MGI:6303228	chr19	15780422	15785017	+
Psat1	ENSMUSG00000024640.10	MGI:2183441	chr19	15882042	15924701	-
Gm3329	ENSMUSG00000090147.2	MGI:3781507	chr19	15920974	15921529	+
Cep78	ENSMUSG00000041491.9	MGI:1924386	chr19	15933137	15962353	-
C130060C02Rik	ENSMUSG00000097557.3	MGI:3041192	chr19	15962442	15988060	+
Rpl37-ps1	ENSMUSG00000117711.2	MGI:3646957	chr19	16002815	16003081	+
Gnaq	ENSMUSG00000024639.6	MGI:95776	chr19	16110195	16364827	+
Gm53055	ENSMUSG00000057990.5	MGI:6435211	chr19	16141676	16142169	-
Gm10819	ENSMUSG00000075268.3	MGI:3642135	chr19	16244425	16244985	-
Gm17068	ENSMUSG00000078528.3	MGI:4937895	chr19	16255161	16256140	+
Mir496b	ENSMUSG00000098718.3	MGI:5531410	chr19	16292256	16292368	-
Gm19312	ENSMUSG00000118142.2	MGI:5011497	chr19	16390858	16391654	+
Gm50362	ENSMUSG00000118033.2	MGI:6303250	chr19	16393190	16400193	-
Gna14	ENSMUSG00000024697.5	MGI:95769	chr19	16413126	16588184	+
Gm8222	ENSMUSG00000117699.2	MGI:3643833	chr19	16467886	16468428	-
Gm50363	ENSMUSG00000118023.2	MGI:6303252	chr19	16549524	16549832	-
Vps13a	ENSMUSG00000046230.12	MGI:2444304	chr19	16592730	16758297	-
Gm32256	ENSMUSG00000114931.2	MGI:5591415	chr19	16693163	16693625	+
Gm9806	ENSMUSG00000046388.5	MGI:3708646	chr19	16757911	16758467	+
Gm32341	ENSMUSG00000118126.2	MGI:5591500	chr19	16848456	16902378	+
Foxb2	ENSMUSG00000056829.5	MGI:1347468	chr19	16849683	16851169	-
Prune2	ENSMUSG00000039126.11	MGI:1925004	chr19	16933482	17201296	+
ENSMUSG00002075332	ENSMUSG00002075332.1		chr19	17034145	17034551	-
ENSMUSG00002076046	ENSMUSG00002076046.1		chr19	17037501	17037761	-
Gm50276	ENSMUSG00000117941.2	MGI:6303107	chr19	17215411	17218033	-
Gm50277	ENSMUSG00000118367.2	MGI:6303109	chr19	17221374	17233852	-
Gm50280	ENSMUSG00000117946.2	MGI:6303114	chr19	17243348	17243702	-
Gcnt1	ENSMUSG00000038843.19	MGI:95676	chr19	17303505	17350208	-
Rfk	ENSMUSG00000024712.10	MGI:1914688	chr19	17371407	17378713	+
Pcsk5	ENSMUSG00000024713.17	MGI:97515	chr19	17409683	17814996	-
Gm17819	ENSMUSG00000118270.2	MGI:5010004	chr19	17670127	17670264	+
Gm22880	ENSMUSG00000088370.3	MGI:5452657	chr19	17842681	17842783	-
Gm50181	ENSMUSG00000118079.2	MGI:6302952	chr19	17851193	17870864	+
ENSMUSG00000119544	ENSMUSG00000119544.2		chr19	17869323	17869415	-
Eef1a1-ps1	ENSMUSG00000117822.2	MGI:2388571	chr19	17903987	17905373	+
ENSMUSG00002076798	ENSMUSG00002076798.1		chr19	17905475	17905590	+
Gm50182	ENSMUSG00000117687.2	MGI:6302954	chr19	18005475	18018167	+
Gm18610	ENSMUSG00000117774.2	MGI:5010795	chr19	18182512	18183159	-
Gm50183	ENSMUSG00000118192.2	MGI:6302956	chr19	18457440	18458112	+
Ostf1	ENSMUSG00000024725.14	MGI:700012	chr19	18493501	18609187	-
Gm8250	ENSMUSG00000080783.2	MGI:3647615	chr19	18558819	18559592	+
Nmrk1	ENSMUSG00000037847.15	MGI:2147434	chr19	18609314	18629792	+
Carnmt1	ENSMUSG00000024726.11	MGI:1914633	chr19	18648128	18684564	+
D030056L22Rik	ENSMUSG00000047044.8	MGI:3583960	chr19	18690557	18695792	+
Gm50202	ENSMUSG00000117878.2	MGI:6302983	chr19	18709237	18710140	-
Gm23238	ENSMUSG00000064941.3	MGI:5453015	chr19	18710105	18710268	+
Trpm6	ENSMUSG00000024727.10	MGI:2675603	chr19	18727347	18869875	+
Rorb	ENSMUSG00000036192.16	MGI:1343464	chr19	18907969	19088560	-
Gm50212	ENSMUSG00000117909.2	MGI:6303001	chr19	19221399	19253712	-
Gm25437	ENSMUSG00000088907.3	MGI:5455214	chr19	19253263	19253394	+
Gm41815	ENSMUSG00000118109.2	MGI:5624700	chr19	19253835	19297015	+
Gm50216	ENSMUSG00000118167.2	MGI:6303008	chr19	19848796	19853927	-
Gm3728	ENSMUSG00000118150.2	MGI:3781903	chr19	19983353	20038122	-
Gm22684	ENSMUSG00000064783.3	MGI:5452461	chr19	20010868	20010999	-
Gm32629	ENSMUSG00000118067.2	MGI:5591788	chr19	20094749	20101192	-
1500015L24Rik	ENSMUSG00000094732.3	MGI:1916244	chr19	20302220	20422247	+
Anxa1	ENSMUSG00000024659.16	MGI:96819	chr19	20350792	20368308	-
C730002L08Rik	ENSMUSG00000114469.3	MGI:2443493	chr19	20387908	20529694	-
Aldh1a1	ENSMUSG00000053279.9	MGI:1353450	chr19	20470079	20620829	+
Gm6684	ENSMUSG00000047168.7	MGI:3643522	chr19	20563437	20564121	-
Aldh1a7	ENSMUSG00000024747.4	MGI:1347050	chr19	20670317	20704926	-
Tmc1	ENSMUSG00000024749.10	MGI:2151016	chr19	20760822	20931566	-
Gm32750	ENSMUSG00000118293.2	MGI:5591909	chr19	20899756	20924373	+
4930554I06Rik	ENSMUSG00000118047.2	MGI:1922604	chr19	21081866	21084521	+
Gm52981	ENSMUSG00000118086.2	MGI:6388863	chr19	21098516	21225815	-
Gm50236	ENSMUSG00000118090.2	MGI:6303041	chr19	21185841	21189337	+
Gm50243	ENSMUSG00000118044.2	MGI:6303054	chr19	21239340	21240576	-
Zfand5	ENSMUSG00000024750.12	MGI:1278334	chr19	21249642	21264204	+
Gm50255	ENSMUSG00000118342.2	MGI:6303075	chr19	21287740	21290647	-
