read_id	pair_id	parent_a	chrom1	breakpoint1	strand1	parent_b	chrom2	breakpoint2	strand2	Chromosomal_Status	source_row	sample_id	assembly	source_id
9084d351-d3ef-4fd5-97e5-969a65f458be	Pxn:Tbcc	Pxn	chr5	115694046	+	Tbcc	chr17	47201609	+	Interchromosomal	31628		GRCm39	supplementary_table_3
4d2ad360-dd8a-4406-8bed-c400c8876305	Pxn:Gm13840	Pxn	chr5	115644927	+	Gm13840	chr5	115653832	+	Intrachromosomal	31629		GRCm39	supplementary_table_3
a81df428-1dcd-461c-9d29-3451abb9aa79	Rps16-ps2:St7	Rps16-ps2	chr5	129205140	-	St7	chr6	17934117	+	Interchromosomal	31630		GRCm39	supplementary_table_3
a3bb9746-2943-4043-9c96-d29ef23a8e62	Acads:Rpl37rt	Acads	chr5	115249377	-	Rpl37rt	chr5	115241587	-	Intrachromosomal	31631		GRCm39	supplementary_table_3
8c78dc3e-84ec-497a-9cb8-0ffab05536d5	Ube3b:B2m	Ube3b	chr5	114559230	+	B2m	chr2	121981353	+	Interchromosomal	31632		GRCm39	supplementary_table_3
93a7ee59-358d-48e7-b26a-d25c7041d85e	Grn:Actb	Grn	chr11	102327635	+	Actb	chr5	142890003	-	Interchromosomal	31633		GRCm39	supplementary_table_3
5478c6c9-3a4e-48a1-a851-d2bc7de6e26f	Actb:Ost4	Actb	chr5	142888869	-	Ost4	chr5	31065069	-	Intrachromosomal	31634		GRCm39	supplementary_table_3
f414af48-e792-4981-be4d-360bf783b724	Actb:Rps21	Actb	chr5	142888869	-	Rps21	chr2	179899413	+	Interchromosomal	31635		GRCm39	supplementary_table_3
f6338146-ef6f-47d0-addb-6def7cf44798	Actb:Rps15	Actb	chr5	142888869	-	Rps15	chr10	80128608	+	Interchromosomal	31636		GRCm39	supplementary_table_3
10eb7d52-24d6-4e51-85d7-3e813ba1ba07	Actb:Gm2000	Actb	chr5	142888869	-	Gm2000	chr1	156193609	+	Interchromosomal	31637		GRCm39	supplementary_table_3
c0cb5ea4-3b52-4ad8-91da-78cce831ca00	Gm14586:Plbd2	Gm14586	chrX	51861218	-	Plbd2	chr5	120641690	-	Interchromosomal	31638		GRCm39	supplementary_table_3
e1656f70-1f59-4c5f-88e5-90434b14c373	Rbm6:Rpl6	Rbm6	chr9	107650757	-	Rpl6	chr5	121344729	+	Interchromosomal	31639		GRCm39	supplementary_table_3
bf780a26-22f7-40bb-952b-e09535265d10	Gns:Rpl6	Gns	chr10	121233150	+	Rpl6	chr5	121343468	+	Interchromosomal	31640		GRCm39	supplementary_table_3
1e6e874a-25a9-4d60-9561-f11df5009656	Rnh1:Rpl6	Rnh1	chr7	140740240	-	Rpl6	chr5	121343468	+	Interchromosomal	31641		GRCm39	supplementary_table_3
ca6240df-21b9-4d1b-91a1-dd0eb1842e24	Selenot:Rpl6	Selenot	chr3	58500554	+	Rpl6	chr5	121343468	+	Interchromosomal	31642		GRCm39	supplementary_table_3
9a9cdeed-ad0b-47b7-9af3-255cf4161a78	Gm28661:Rpl6	Gm28661	chr1	24653965	-	Rpl6	chr5	121343468	+	Interchromosomal	31643		GRCm39	supplementary_table_3
3d2b2124-22d3-47a8-add1-48b5b62c60ca	Ftl1:Ccz1	Ftl1	chr7	45107367	-	Ccz1	chr5	143951671	-	Interchromosomal	31644		GRCm39	supplementary_table_3
059fb7b8-6602-4fc2-9cfe-26346728ce62	Eif5a:Arpc1b	Eif5a	chr11	69807545	-	Arpc1b	chr5	145062387	+	Interchromosomal	31645		GRCm39	supplementary_table_3
e9d20a30-3b0d-4338-9a33-ef2038a068de	Rhob:Ndufa4	Rhob	chr12	8547660	-	Ndufa4	chr6	11907482	-	Interchromosomal	31646		GRCm39	supplementary_table_3
19e53870-2afb-4035-a1c9-007d36c51eba	Eef1a1:Gnb2	Eef1a1	chr9	78385730	-	Gnb2	chr5	137527169	-	Interchromosomal	31647		GRCm39	supplementary_table_3
bd4f02ab-e207-4ebf-957b-390ab372aa1d	Lyz2:Gnb2	Lyz2	chr10	117113235	-	Gnb2	chr5	137528171	-	Interchromosomal	31648		GRCm39	supplementary_table_3
5a8ee5d4-eab6-4d54-90f0-9881d8fb4432	Msl3:Ppp1r35	Msl3	chrX	167437112	-	Ppp1r35	chr5	137777563	+	Interchromosomal	31649		GRCm39	supplementary_table_3
2be68093-659a-48fb-862e-e2a1d990f686	Asns:Rpsa	Asns	chr6	7675168	-	Rpsa	chr9	119957522	+	Interchromosomal	31650		GRCm39	supplementary_table_3
69bcff17-d39b-45bd-b082-8868ce4d3e5b	Irf5:Eif4a1	Irf5	chr6	29537318	+	Eif4a1	chr11	69559159	-	Interchromosomal	31651		GRCm39	supplementary_table_3
5965c610-ae79-47a2-ab00-8c42c679fb86	Irf5:Cops9	Irf5	chr6	29537318	+	Cops9	chr1	92569707	-	Interchromosomal	31652		GRCm39	supplementary_table_3
9ef44f58-a239-4d40-ae4f-30ae3bb0bc2e	Irf5:Gm50461	Irf5	chr6	29537318	+	Gm50461	chr17	47706126	-	Interchromosomal	31653		GRCm39	supplementary_table_3
b022c48f-8df4-48c9-bc1f-e6cbfe163922	Hibadh:Rpl7	Hibadh	chr6	52523212	-	Rpl7	chr1	16173908	-	Interchromosomal	31654		GRCm39	supplementary_table_3
848f25e8-0633-44db-b7b5-07aa8afcb1fe	Gm10288:Gars	Gm10288	chr3	146544565	-	Gars	chr6	55014991	+	Interchromosomal	31655		GRCm39	supplementary_table_3
588e4e78-0735-47e9-bdf9-5f3c9d3b14c3	Gpnmb:Malsu1	Gpnmb	chr6	49032648	+	Malsu1	chr6	49059778	+	Intrachromosomal	31656		GRCm39	supplementary_table_3
6a680046-08c3-4883-9aef-b8c298e0110e	Tyrobp:Gpnmb	Tyrobp	chr7	30117007	+	Gpnmb	chr6	49024227	+	Interchromosomal	31657		GRCm39	supplementary_table_3
c9a97b29-078f-414e-be5c-912bacbd28db	Nptn:Gpnmb	Nptn	chr9	58560161	+	Gpnmb	chr6	49027957	+	Interchromosomal	31658		GRCm39	supplementary_table_3
05208d78-2ab6-4bf5-a15f-5736b346436d	Atp11b:Gpnmb	Atp11b	chr3	35910425	+	Gpnmb	chr6	49027957	+	Interchromosomal	31659		GRCm39	supplementary_table_3
e82a3573-e03c-4b07-911c-f7861c168db5	Ctss:Gpnmb	Ctss	chr3	95463714	+	Gpnmb	chr6	49019700	+	Interchromosomal	31660		GRCm39	supplementary_table_3
75ffadcc-f393-41ce-a291-8ea8f6d0a5b2	Tmsb4x:Gpnmb	Tmsb4x	chrX	165990088	-	Gpnmb	chr6	49027957	+	Interchromosomal	31661		GRCm39	supplementary_table_3
b07ca59d-4212-4607-96a9-0ccf0a9aa76a	Ftl1:Gpnmb	Ftl1	chr7	45107367	-	Gpnmb	chr6	49027957	+	Interchromosomal	31662		GRCm39	supplementary_table_3
b2f09573-b34a-446d-b997-3e3e4832f239	Rps27a-ps2:Gpnmb	Rps27a-ps2	chr9	83292179	+	Gpnmb	chr6	49028751	+	Interchromosomal	31663		GRCm39	supplementary_table_3
5df591c3-920a-4e45-972f-1f38f0943bcb	Pop5:Gpnmb	Pop5	chr5	115379050	+	Gpnmb	chr6	49027957	+	Interchromosomal	31664		GRCm39	supplementary_table_3
e9d928cd-6fa3-4624-a397-6072fa1cc350	Rps16-ps2:Gpnmb	Rps16-ps2	chr5	129205140	-	Gpnmb	chr6	49024227	+	Interchromosomal	31665		GRCm39	supplementary_table_3
12e71538-1bbd-4151-a247-04af041555a4	Ifitm2:Gpnmb	Ifitm2	chr7	140534749	-	Gpnmb	chr6	49032554	+	Interchromosomal	31666		GRCm39	supplementary_table_3
2b637526-d7aa-4004-9c2d-0900ee4f183d	Gpnmb:Gm28437	Gpnmb	chr6	49047863	+	Gm28437	chr1	24653052	-	Interchromosomal	31667		GRCm39	supplementary_table_3
39a51253-478a-41d2-a5ac-a8bc9680915e	Gm28437:Gpnmb	Gm28437	chr1	24652269	-	Gpnmb	chr6	49013548	+	Interchromosomal	31668		GRCm39	supplementary_table_3
a0e6df5d-53b2-4061-8f6c-58e70fc65002	Mrpl33:Gpnmb	Mrpl33	chr5	31779988	+	Gpnmb	chr6	49027957	+	Interchromosomal	31669		GRCm39	supplementary_table_3
2a7b7309-c5c6-4f0a-9875-c612a398e35a	Tyrobp:Npy	Tyrobp	chr7	30117007	+	Npy	chr6	49799689	+	Interchromosomal	31670		GRCm39	supplementary_table_3
bee304ba-cc92-486b-abf0-57d91ee0ef7d	Unc93b1:Zyx	Unc93b1	chr19	3999340	+	Zyx	chr6	42333095	+	Interchromosomal	31671		GRCm39	supplementary_table_3
a2dbc277-8bac-458c-9011-031634bbbf39	Anxa4:Rps4x	Anxa4	chr6	86713821	-	Rps4x	chrX	101231977	-	Interchromosomal	31672		GRCm39	supplementary_table_3
04a21f8a-3502-4131-9b85-e259229b92ce	Eef1a1:Anxa4	Eef1a1	chr9	78385730	-	Anxa4	chr6	86721702	-	Interchromosomal	31673		GRCm39	supplementary_table_3
23631110-67b6-431d-bb5d-345b53afd12c	Anxa4:Gng5-ps	Anxa4	chr6	86713821	-	Gng5-ps	chr16	22113776	+	Interchromosomal	31674		GRCm39	supplementary_table_3
a303ea90-d882-4333-9b91-c838812708ea	Gm3375:Cnbp	Gm3375	chr7	3231636	+	Cnbp	chr6	87822539	-	Interchromosomal	31675		GRCm39	supplementary_table_3
6a5dbe20-34fd-4eb8-895d-99b64fb87f46	Atp6v1a:Uba3	Atp6v1a	chr16	43905764	-	Uba3	chr6	97162711	-	Interchromosomal	31676		GRCm39	supplementary_table_3
9b21b637-9782-433f-b4f6-1947805cdbf4	Cox4i1:Rpn1	Cox4i1	chr8	121400946	+	Rpn1	chr6	88076255	+	Interchromosomal	31677		GRCm39	supplementary_table_3
aac18801-75f8-4c5e-b098-e53efa6c9133	Lyz2:Foxp1	Lyz2	chr10	117113235	-	Foxp1	chr6	98921681	-	Interchromosomal	31678		GRCm39	supplementary_table_3
e84924e1-a8ee-4f0d-b97d-052eac37254c	Sumf1:Rpl36-ps12	Sumf1	chr6	108121551	-	Rpl36-ps12	chr6	108117470	-	Intrachromosomal	31679		GRCm39	supplementary_table_3
4a75af25-e3ba-436f-a13f-8a0ad073fe69	Sumf1:Rpl36-ps12	Sumf1	chr6	108121551	-	Rpl36-ps12	chr6	108117470	-	Intrachromosomal	31680		GRCm39	supplementary_table_3
6b7b829f-2ce4-41cc-af56-2bbad8178980	Sumf1:Rpl36-ps12	Sumf1	chr6	108121551	-	Rpl36-ps12	chr6	108117470	-	Intrachromosomal	31681		GRCm39	supplementary_table_3
9ef3df35-274c-477a-8872-8b95a28e9567	Arl8b:Uqcr10	Arl8b	chr6	108802239	+	Uqcr10	chr11	4654342	-	Interchromosomal	31682		GRCm39	supplementary_table_3
aaa5059e-98b4-42ab-9673-8a863b31a87a	Plxnd1:Trappc4	Plxnd1	chr6	115931771	-	Trappc4	chr9	44318275	-	Interchromosomal	31683		GRCm39	supplementary_table_3
e79421f0-113c-434c-b3a1-a6a19c21c334	Retnla:Clec4d	Retnla	chr16	48664824	+	Clec4d	chr6	123247239	+	Interchromosomal	31684		GRCm39	supplementary_table_3
6553f526-334d-4534-b1ac-eed5f2c325d1	Wbp11:Flot2	Wbp11	chr6	136790651	-	Flot2	chr11	77949770	+	Interchromosomal	31685		GRCm39	supplementary_table_3
0a0cd164-3008-4cdc-90d9-03107ff1ba6d	Mbp:Arhgdib	Mbp	chr18	82576828	+	Arhgdib	chr6	136909341	-	Interchromosomal	31686		GRCm39	supplementary_table_3
ff2843a1-8827-4d1b-8935-40ffce3a6208	Arhgdib:Lgals3	Arhgdib	chr6	136900652	-	Lgals3	chr14	47616979	+	Interchromosomal	31687		GRCm39	supplementary_table_3
24a38bd0-d909-4688-be97-0726b4436d99	Sae1:Arhgdib	Sae1	chr7	16060974	-	Arhgdib	chr6	136910771	-	Interchromosomal	31688		GRCm39	supplementary_table_3
22ecc8e0-bf0b-4114-9ac8-46d48ba1477f	Arhgdib:Rps23-ps1	Arhgdib	chr6	136900652	-	Rps23-ps1	chr3	37768888	+	Interchromosomal	31689		GRCm39	supplementary_table_3
f116fb5d-e305-4f2b-8c2a-ad0ed9511892	Rpl32:Lrmp	Rpl32	chr6	115782465	-	Lrmp	chr6	145113694	+	Intrachromosomal	31690		GRCm39	supplementary_table_3
2f6857cd-4b28-4660-804a-390c9ba373f3	Abhd17c:Ttll3	Abhd17c	chr7	83758563	-	Ttll3	chr6	113366220	+	Interchromosomal	31691		GRCm39	supplementary_table_3
156036bc-939e-4b1a-8ad7-1761a27e72ab	Cmas:Lyzl4	Cmas	chr6	142721440	+	Lyzl4	chr9	121413649	-	Interchromosomal	31692		GRCm39	supplementary_table_3
c651be66-75b6-4dda-b900-9e5bf4674409	Rps15:Atg7	Rps15	chr10	80129948	+	Atg7	chr6	114649934	+	Interchromosomal	31693		GRCm39	supplementary_table_3
35192684-6954-47c5-a93e-1148912c5492	Ltbr:Rpl35a-ps3	Ltbr	chr6	125283533	-	Rpl35a-ps3	chr17	29356278	-	Interchromosomal	31694		GRCm39	supplementary_table_3
4abd5cd4-7be9-4ce2-b0bd-647cd8fe6181	Vat1:Cd9	Vat1	chr11	101349570	-	Cd9	chr6	125438272	-	Interchromosomal	31695		GRCm39	supplementary_table_3
99974457-4172-420f-b408-30ec1c13b61d	Cd9:Hpse	Cd9	chr6	125437228	-	Hpse	chr5	100840844	-	Interchromosomal	31696		GRCm39	supplementary_table_3
c14ebb1f-6b2b-4390-9269-1132285a831a	Actg1:Cd9	Actg1	chr11	120236515	-	Cd9	chr6	125440722	-	Interchromosomal	31697		GRCm39	supplementary_table_3
a7c2eb8d-fd68-45d6-baea-94d23f47f5ca	Tmsb4x:Zfp939	Tmsb4x	chrX	165990088	-	Zfp939	chr7	39098941	+	Interchromosomal	31698		GRCm39	supplementary_table_3
72b9f164-7926-4235-bcd8-a6841b41f9bb	Ssr2:Cyfip1	Ssr2	chr3	88495726	+	Cyfip1	chr7	55579745	+	Interchromosomal	31699		GRCm39	supplementary_table_3
29bb1bc7-a8c8-4e20-b3e1-9e559f96f8d2	Snrpa1:Rps3	Snrpa1	chr7	65724335	+	Rps3	chr7	99130998	-	Intrachromosomal	31700		GRCm39	supplementary_table_3
6df2d5b6-da90-42ac-a2a2-c3d30f4696f0	Tyrobp:Rbm8a	Tyrobp	chr7	30117007	+	Rbm8a	chr3	96537255	+	Interchromosomal	31701		GRCm39	supplementary_table_3
12e40940-dee3-4d3d-9085-e62f2bc12171	Ctss:Tyrobp	Ctss	chr3	95463714	+	Tyrobp	chr7	30113766	+	Interchromosomal	31702		GRCm39	supplementary_table_3
d95a234b-90c0-4137-b5a4-9b5cbd578460	Tyrobp:Pi4ka	Tyrobp	chr7	30117007	+	Pi4ka	chr16	17098664	-	Interchromosomal	31703		GRCm39	supplementary_table_3
8ad34ba8-5118-4061-a3a0-20ba3d1cc965	Tyrobp:Capg	Tyrobp	chr7	30117007	+	Capg	chr6	72535147	+	Interchromosomal	31704		GRCm39	supplementary_table_3
164b9bbe-74f1-487d-9386-5e0757f9758d	Tyrobp:Gm10076	Tyrobp	chr7	30117007	+	Gm10076	chr14	105919261	+	Interchromosomal	31705		GRCm39	supplementary_table_3
6c3ee4f2-3f62-498b-8e30-40ff6e3be10b	Bscl2:Tyrobp	Bscl2	chr19	8826047	+	Tyrobp	chr7	30113184	+	Interchromosomal	31706		GRCm39	supplementary_table_3
1385fab5-3a80-44b6-a582-ae99fceb2d99	Tyrobp:Gm10925	Tyrobp	chr7	30117007	+	Gm10925	chr1	24653732	-	Interchromosomal	31707		GRCm39	supplementary_table_3
b9d2796c-9ae6-43c7-98d1-9252910fd788	Psmd8:Rps7-ps3	Psmd8	chr7	28873612	-	Rps7-ps3	chrX	151693151	-	Interchromosomal	31708		GRCm39	supplementary_table_3
8961fbb8-71fa-414e-a2a2-cf7e3efed608	Ipo5:Eif4a-ps4	Ipo5	chr14	121185411	+	Eif4a-ps4	chr1	60743090	+	Interchromosomal	31709		GRCm39	supplementary_table_3
9967b336-0753-41f3-af3f-88a7e27d15d5	Aldoa:Rpl41	Aldoa	chr7	126394407	-	Rpl41	chr10	128384842	-	Interchromosomal	31710		GRCm39	supplementary_table_3
59e2a0ae-9017-4f98-a5be-2323061e464a	Aldoa:Ndufb1	Aldoa	chr7	126394405	-	Ndufb1	chr12	101935896	-	Interchromosomal	31711		GRCm39	supplementary_table_3
30e063e4-fe9d-4751-ae68-2290a88ccbc3	Vps28:Aldoa	Vps28	chr15	76506308	-	Aldoa	chr7	126396080	-	Interchromosomal	31712		GRCm39	supplementary_table_3
6e0a43fa-9de9-496c-b69d-a957dd9574ba	Coro1a:Dctn6	Coro1a	chr7	126298944	-	Dctn6	chr8	34573560	-	Interchromosomal	31713		GRCm39	supplementary_table_3
cbb16bcd-286e-458d-83f6-c364050bcec9	Spns1:Ftl1-ps1	Spns1	chr7	125969231	-	Ftl1-ps1	chr13	74554527	+	Interchromosomal	31714		GRCm39	supplementary_table_3
e2804815-23fb-4ba1-8773-fcfcb2f7c5dd	Dnajc17:Rps3	Dnajc17	chr2	119002980	-	Rps3	chr7	99129270	-	Interchromosomal	31715		GRCm39	supplementary_table_3
a3e5365b-3cd3-49fc-907f-7922d3bf3642	Itgax:Azin1	Itgax	chr7	127749829	+	Azin1	chr15	38493880	-	Interchromosomal	31716		GRCm39	supplementary_table_3
74615463-bdc9-46e0-8e51-86e603508dfb	Itgax:Ftl1-ps1	Itgax	chr7	127749829	+	Ftl1-ps1	chr13	74554527	+	Interchromosomal	31717		GRCm39	supplementary_table_3
42fba157-f9b1-4e7c-b58c-649787cb722b	Lyz2:Itgax	Lyz2	chr10	117113235	-	Itgax	chr7	127747186	+	Interchromosomal	31718		GRCm39	supplementary_table_3
3935aeef-a4e7-48c6-96bf-1033537299a3	Cotl1:Pycard	Cotl1	chr8	120535960	-	Pycard	chr7	127592137	-	Interchromosomal	31719		GRCm39	supplementary_table_3
4ea8df82-80a1-42ce-9eb3-0e6dea0da970	Hpse:Cd37	Hpse	chr5	100827349	-	Cd37	chr7	44888264	-	Interchromosomal	31720		GRCm39	supplementary_table_3
244afba4-5fba-49b6-88e6-93dc37f34c6f	Bckdk:Kat8	Bckdk	chr7	127507251	+	Kat8	chr7	127514399	+	Intrachromosomal	31721		GRCm39	supplementary_table_3
63521b67-153a-4395-a144-545199fefb53	Bcat2:Rmdn3	Bcat2	chr7	45239135	+	Rmdn3	chr2	118987032	-	Interchromosomal	31722		GRCm39	supplementary_table_3
c134e007-3eb5-4110-b0e7-1a7109e38328	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31723		GRCm39	supplementary_table_3
6de3e8c7-a64b-422b-9c2c-2baecac6ac92	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31724		GRCm39	supplementary_table_3
fe01cdec-fa5a-46dc-821f-f4d1c4427905	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31725		GRCm39	supplementary_table_3
dc39f8ab-a1f2-47c4-9139-4ecf09d563f3	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31726		GRCm39	supplementary_table_3
9ebe6195-952e-4942-a7f2-21e478f1fe82	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31727		GRCm39	supplementary_table_3
5516f095-821d-45cc-ada6-ac22e59563f0	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31728		GRCm39	supplementary_table_3
7f8bf278-7f48-4e5e-989a-c7f3ec9f5951	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31729		GRCm39	supplementary_table_3
18d01e95-b865-4420-ae30-ca83d4fe3e11	Gm15503:Rgs10	Gm15503	chr7	128013915	-	Rgs10	chr7	128006201	-	Intrachromosomal	31730		GRCm39	supplementary_table_3
fee0daf9-046c-40ab-93ae-67c38968c1a1	Ate1:Gm45719	Ate1	chr7	130065860	-	Gm45719	chr7	130059403	-	Intrachromosomal	31731		GRCm39	supplementary_table_3
efb0d2b7-2339-46b1-af84-3b87ab1052f5	Dctn5:Gm20430	Dctn5	chr7	121748267	+	Gm20430	chr14	57935469	+	Interchromosomal	31732		GRCm39	supplementary_table_3
b2b40d42-ec41-470a-9780-368341853d29	Rpl34:Uqcrc2	Rpl34	chr3	130520487	-	Uqcrc2	chr7	120242248	+	Interchromosomal	31733		GRCm39	supplementary_table_3
bccb2735-c3de-4daf-ba62-a1c5160f2ae2	Gm15501:Tpp1	Gm15501	chr7	92828189	-	Tpp1	chr7	105398278	-	Intrachromosomal	31734		GRCm39	supplementary_table_3
e1fcf623-44fb-4755-88e5-e5fe35f08089	Fcgr3:Cask	Fcgr3	chr1	170878743	-	Cask	chrX	13421185	-	Interchromosomal	31735		GRCm39	supplementary_table_3
fa898103-0d06-4299-8ccd-a750fca01a0e	Plp2:Rps21	Plp2	chrX	7534179	-	Rps21	chr2	179899413	+	Interchromosomal	31736		GRCm39	supplementary_table_3
51b3c166-ba57-4a3a-b6fe-11344e707978	Ptpre:Cox7b	Ptpre	chr7	135288022	+	Cox7b	chrX	105059305	+	Interchromosomal	31737		GRCm39	supplementary_table_3
f2f59b0f-0463-4282-8f95-d7f43255860a	Pdha1:Gm10925	Pdha1	chrX	158905204	-	Gm10925	chr1	24653732	-	Interchromosomal	31738		GRCm39	supplementary_table_3
c62ebbdd-33bf-4706-bd7a-04a7b33542b0	Nono:Gm28438	Nono	chrX	100492197	+	Gm28438	chr1	24652200	-	Interchromosomal	31739		GRCm39	supplementary_table_3
644863ea-73da-4b74-b6a1-649237e38af4	Cd300c2:Rps4x	Cd300c2	chr11	114887547	-	Rps4x	chrX	101231977	-	Interchromosomal	31740		GRCm39	supplementary_table_3
82feaf7f-5900-4165-9933-2ee3a92057b0	Tmsb4x:Rps4x	Tmsb4x	chrX	165990088	-	Rps4x	chrX	101231977	-	Intrachromosomal	31741		GRCm39	supplementary_table_3
8d050a1e-a0f9-4932-a738-8f6c7ecc9576	Ftl1:Rps4x	Ftl1	chr7	45107367	-	Rps4x	chrX	101231977	-	Interchromosomal	31742		GRCm39	supplementary_table_3
451c5a55-18dd-4506-b640-4dfc1c9b3dc3	Rps4x:Actg1	Rps4x	chrX	101228546	-	Actg1	chr11	120238923	-	Interchromosomal	31743		GRCm39	supplementary_table_3
590c8007-d7ec-42c2-9bb2-f5ca232d64f1	Rps4x:Serf2	Rps4x	chrX	101228546	-	Serf2	chr2	121280455	+	Interchromosomal	31744		GRCm39	supplementary_table_3
417ad179-8b02-4ea4-a815-1354b39d85fb	Rps4x:Rpl38-ps2	Rps4x	chrX	101228546	-	Rpl38-ps2	chr6	140692898	-	Interchromosomal	31745		GRCm39	supplementary_table_3
33828677-ca07-4c73-a84c-1f23657c6bad	Flna:Pkm	Flna	chrX	73267066	-	Pkm	chr9	59577749	+	Interchromosomal	31746		GRCm39	supplementary_table_3
9db4e744-4434-43e5-b168-47682f3021f4	Emp3:Flna	Emp3	chr7	45567446	-	Flna	chrX	73271363	-	Interchromosomal	31747		GRCm39	supplementary_table_3
13ed5d17-4e8a-46f2-9330-3e5d25a8ccef	Rnf128:Rpl7	Rnf128	chrX	138573894	+	Rpl7	chr1	16173908	-	Interchromosomal	31748		GRCm39	supplementary_table_3
47391dc5-b88a-485f-b4e7-2e4a97c16b0d	Retnla:Rnf128	Retnla	chr16	48664824	+	Rnf128	chrX	138511368	+	Interchromosomal	31749		GRCm39	supplementary_table_3
e714703b-bff1-47d2-bf28-c755455ecaa9	Lamp1:Gm7536	Lamp1	chr8	13225338	+	Gm7536	chr3	24387231	+	Interchromosomal	31750		GRCm39	supplementary_table_3
e44a8d8a-c25a-4255-b270-e61917f207a9	Lamp1:St6galnac4	Lamp1	chr8	13225338	+	St6galnac4	chr2	32477106	+	Interchromosomal	31751		GRCm39	supplementary_table_3
fe93ecb1-5a69-4298-9bf2-8977189c2c24	Ftl1:Gas6	Ftl1	chr7	45107367	-	Gas6	chr8	13544490	-	Interchromosomal	31752		GRCm39	supplementary_table_3
d6244753-fa4b-469a-95f3-d1dba5d96ace	Gsr:Rpl15-ps3	Gsr	chr8	34188191	+	Rpl15-ps3	chr9	22097517	-	Interchromosomal	31753		GRCm39	supplementary_table_3
ca07e30f-9db2-49e2-9938-194406ba4bcd	Frg1:Gm10123	Frg1	chr8	41850495	-	Gm10123	chr9	96777710	+	Interchromosomal	31754		GRCm39	supplementary_table_3
ea417005-ea9d-4aab-8af3-173ea87821fc	Galnt7:Rps18-ps3	Galnt7	chr8	57976861	-	Rps18-ps3	chr8	107989880	-	Intrachromosomal	31755		GRCm39	supplementary_table_3
28b9d45b-6c93-4887-8c8d-1f22a1bddcee	Irf2:Gm15501	Irf2	chr8	47300493	+	Gm15501	chr7	92828865	-	Interchromosomal	31756		GRCm39	supplementary_table_3
b12e6e7b-1ac6-4884-b8a7-e931bcdfb231	Eef1a1:Slc25a4	Eef1a1	chr9	78385730	-	Slc25a4	chr8	46660657	-	Interchromosomal	31757		GRCm39	supplementary_table_3
3fdd6742-e1f8-4764-8a23-4e314aa99ee8	Rpl41:Mt3	Rpl41	chr10	128383982	-	Mt3	chr8	94880528	+	Interchromosomal	31758		GRCm39	supplementary_table_3
4ec3cf1a-1923-4e87-9f50-3329032a4d57	Tpm4:Rpl10-ps3	Tpm4	chr8	72906986	+	Rpl10-ps3	chr9	50256268	-	Interchromosomal	31759		GRCm39	supplementary_table_3
2611cf6b-d97d-4cc9-aeaf-32e91f619484	Rpl10-ps6:Ifi30	Rpl10-ps6	chr19	37272553	-	Ifi30	chr8	71219307	-	Interchromosomal	31760		GRCm39	supplementary_table_3
6c9654b3-3806-4729-b118-dae6d48c8514	Mau2:Gm7730	Mau2	chr8	70473069	-	Gm7730	chr8	70463652	-	Intrachromosomal	31761		GRCm39	supplementary_table_3
a699ebb8-2af4-4007-a17d-5f9ff9d655ca	Taf1d:Cct2	Taf1d	chr9	15228266	+	Cct2	chr10	116899719	-	Interchromosomal	31762		GRCm39	supplementary_table_3
bf70478e-9df7-42be-b9f0-4ec11ca2d718	Kars:Gm12537	Kars	chr8	112720074	-	Gm12537	chr4	57371954	-	Interchromosomal	31763		GRCm39	supplementary_table_3
4a15b9a2-7b0d-4347-aaa3-fb24e53d9a04	Ccsap:2810455O05Rik	Ccsap	chr8	124567569	-	2810455O05Rik	chr8	124567524	-	Intrachromosomal	31764		GRCm39	supplementary_table_3
c17eb584-dee1-45e9-98ea-53f9bcf3d2b1	Sprtn:Rps26-ps1	Sprtn	chr8	125632900	+	Rps26-ps1	chr8	108166211	-	Intrachromosomal	31765		GRCm39	supplementary_table_3
60443699-1592-4dd5-93f2-7dd6f4a8c8b5	Uqcrh:Trappc4	Uqcrh	chr4	115924161	-	Trappc4	chr9	44318275	-	Interchromosomal	31766		GRCm39	supplementary_table_3
41bd14d7-9627-430c-aba6-c02bb998ca05	Tcf12:Mir99ahg	Tcf12	chr9	71922919	-	Mir99ahg	chr16	77157550	+	Interchromosomal	31767		GRCm39	supplementary_table_3
6d17586d-1334-4311-be08-f067538cab6e	Anxa2:Rnf13	Anxa2	chr9	69399077	+	Rnf13	chr3	57740384	+	Interchromosomal	31768		GRCm39	supplementary_table_3
a4f18a6b-87ee-4321-9b5e-23156837b7bf	Atp5l-ps1:Anxa2	Atp5l-ps1	chr7	62126365	+	Anxa2	chr9	69398727	+	Interchromosomal	31769		GRCm39	supplementary_table_3
