protein_id	pair	arm	gene	gene_id	transcript_id	chromosome	strand	exon_id	exon_number	exon_start_1	exon_end_1	coding_nt_start_1	coding_nt_end_1	coding_bases	aa_start_1	aa_end_1	source_row	source_line
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	left	Polr2a	ENSMUSG00000005198.16	ENSMUST00000058470.16	chr11	-	ENSMUSE00000111768.4	14	69634080	69634283	256	459	204	86	153	1172104	"chr11	HAVANA	exon	69634080	69634283	.	-	.	gene_id ""ENSMUSG00000005198.16""; transcript_id ""ENSMUST00000058470.16""; gene_type ""protein_coding""; gene_name ""Polr2a""; transcript_type ""protein_coding""; transcript_name ""Polr2a-201""; exon_number 14; exon_id ""ENSMUSE00000111768.4""; level 2; protein_id ""ENSMUSP00000050771.10""; transcript_support_level ""1""; mgi_id ""MGI:98086""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS70217.1""; havana_gene ""OTTMUSG00000006003.1""; havana_transcript ""OTTMUST00000013440.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	left	Polr2a	ENSMUSG00000005198.16	ENSMUST00000071213.4	chr11	-	ENSMUSE00000111779.2	12	69634629	69634797	1	156	156	1	52	1172163	"chr11	ENSEMBL	exon	69634629	69634797	.	-	.	gene_id ""ENSMUSG00000005198.16""; transcript_id ""ENSMUST00000071213.4""; gene_type ""protein_coding""; gene_name ""Polr2a""; transcript_type ""protein_coding""; transcript_name ""Polr2a-202""; exon_number 12; exon_id ""ENSMUSE00000111779.2""; level 3; protein_id ""ENSMUSP00000071200.4""; transcript_support_level ""5""; mgi_id ""MGI:98086""; tag ""basic""; havana_gene ""OTTMUSG00000006003.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	left	Polr2a	ENSMUSG00000005198.16	ENSMUST00000071213.4	chr11	-	ENSMUSE00000111767.2	13	69634417	69634511	161	255	95	54	85	1172165	"chr11	ENSEMBL	exon	69634417	69634511	.	-	.	gene_id ""ENSMUSG00000005198.16""; transcript_id ""ENSMUST00000071213.4""; gene_type ""protein_coding""; gene_name ""Polr2a""; transcript_type ""protein_coding""; transcript_name ""Polr2a-202""; exon_number 13; exon_id ""ENSMUSE00000111767.2""; level 3; protein_id ""ENSMUSP00000071200.4""; transcript_support_level ""5""; mgi_id ""MGI:98086""; tag ""basic""; havana_gene ""OTTMUSG00000006003.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	left	Polr2a	ENSMUSG00000005198.16	ENSMUST00000071213.4	chr11	-	ENSMUSE00000111768.4	14	69634080	69634283	256	459	204	86	153	1172167	"chr11	ENSEMBL	exon	69634080	69634283	.	-	.	gene_id ""ENSMUSG00000005198.16""; transcript_id ""ENSMUST00000071213.4""; gene_type ""protein_coding""; gene_name ""Polr2a""; transcript_type ""protein_coding""; transcript_name ""Polr2a-202""; exon_number 14; exon_id ""ENSMUSE00000111768.4""; level 3; protein_id ""ENSMUSP00000071200.4""; transcript_support_level ""5""; mgi_id ""MGI:98086""; tag ""basic""; havana_gene ""OTTMUSG00000006003.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	right	Trp53	ENSMUSG00000059552.14	ENSMUST00000171247.8	chr11	+	ENSMUSE00000882100.2	11	69482080	69482698	458	498	41	153	166	1171257	"chr11	ENSEMBL	exon	69482080	69482698	.	+	.	gene_id ""ENSMUSG00000059552.14""; transcript_id ""ENSMUST00000171247.8""; gene_type ""protein_coding""; gene_name ""Trp53""; transcript_type ""protein_coding""; transcript_name ""Trp53-206""; exon_number 11; exon_id ""ENSMUSE00000882100.2""; level 3; protein_id ""ENSMUSP00000127130.2""; transcript_support_level ""1""; mgi_id ""MGI:98834""; tag ""basic""; tag ""appris_alternative_2""; tag ""CCDS""; ccdsid ""CCDS48826.1""; havana_gene ""OTTMUSG00000005982.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	right	Trp53	ENSMUSG00000059552.14	ENSMUST00000108658.10	chr11	+	ENSMUSE00000677510.3	11	69482176	69482698	460	498	39	154	166	1171283	"chr11	ENSEMBL	exon	69482176	69482698	.	+	.	gene_id ""ENSMUSG00000059552.14""; transcript_id ""ENSMUST00000108658.10""; gene_type ""protein_coding""; gene_name ""Trp53""; transcript_type ""protein_coding""; transcript_name ""Trp53-203""; exon_number 11; exon_id ""ENSMUSE00000677510.3""; level 3; protein_id ""ENSMUSP00000104298.4""; transcript_support_level ""1""; mgi_id ""MGI:98834""; tag ""basic""; tag ""appris_principal_3""; tag ""CCDS""; ccdsid ""CCDS36193.1""; havana_gene ""OTTMUSG00000005982.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	right	Trp53	ENSMUSG00000059552.14	ENSMUST00000005371.12	chr11	+	ENSMUSE00000498713.4	11	69482176	69482699	460	498	39	154	166	1171309	"chr11	HAVANA	exon	69482176	69482699	.	+	.	gene_id ""ENSMUSG00000059552.14""; transcript_id ""ENSMUST00000005371.12""; gene_type ""protein_coding""; gene_name ""Trp53""; transcript_type ""protein_coding""; transcript_name ""Trp53-201""; exon_number 11; exon_id ""ENSMUSE00000498713.4""; level 2; protein_id ""ENSMUSP00000005371.6""; transcript_support_level ""1""; mgi_id ""MGI:98834""; tag ""basic""; tag ""appris_alternative_2""; havana_gene ""OTTMUSG00000005982.1""; havana_transcript ""OTTMUST00000013379.1"";"
protein_6d61d8abd6143152e0b025884fd296ee504410576909a6b35e3b7931719d0211	Polr2a → Trp53	right	Trp53	ENSMUSG00000059552.14	ENSMUST00000108657.4	chr11	+	ENSMUSE00000677509.3	11	69482080	69482699	458	498	41	153	166	1171342	"chr11	HAVANA	exon	69482080	69482699	.	+	.	gene_id ""ENSMUSG00000059552.14""; transcript_id ""ENSMUST00000108657.4""; gene_type ""protein_coding""; gene_name ""Trp53""; transcript_type ""protein_coding""; transcript_name ""Trp53-202""; exon_number 11; exon_id ""ENSMUSE00000677509.3""; level 2; protein_id ""ENSMUSP00000104297.4""; transcript_support_level ""1""; mgi_id ""MGI:98834""; tag ""basic""; tag ""appris_alternative_2""; havana_gene ""OTTMUSG00000005982.1""; havana_transcript ""OTTMUST00000013380.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	left	Rab2a	ENSMUSG00000047187.10	ENSMUST00000060232.8	chr4	+	ENSMUSE00000440256.6	1	8535644	8535908	1	46	46	1	16	359428	"chr4	HAVANA	exon	8535644	8535908	.	+	.	gene_id ""ENSMUSG00000047187.10""; transcript_id ""ENSMUST00000060232.8""; gene_type ""protein_coding""; gene_name ""Rab2a""; transcript_type ""protein_coding""; transcript_name ""Rab2a-201""; exon_number 1; exon_id ""ENSMUSE00000440256.6""; level 2; protein_id ""ENSMUSP00000057664.8""; transcript_support_level ""1""; mgi_id ""MGI:1928750""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS17955.1""; havana_gene ""OTTMUSG00000004419.1""; havana_transcript ""OTTMUST00000010010.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	left	Rab2a	ENSMUSG00000047187.10	ENSMUST00000060232.8	chr4	+	ENSMUSE00000383702.3	2	8561152	8561223	47	118	72	16	40	359431	"chr4	HAVANA	exon	8561152	8561223	.	+	.	gene_id ""ENSMUSG00000047187.10""; transcript_id ""ENSMUST00000060232.8""; gene_type ""protein_coding""; gene_name ""Rab2a""; transcript_type ""protein_coding""; transcript_name ""Rab2a-201""; exon_number 2; exon_id ""ENSMUSE00000383702.3""; level 2; protein_id ""ENSMUSP00000057664.8""; transcript_support_level ""1""; mgi_id ""MGI:1928750""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS17955.1""; havana_gene ""OTTMUSG00000004419.1""; havana_transcript ""OTTMUST00000010010.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	left	Rab2a	ENSMUSG00000047187.10	ENSMUST00000060232.8	chr4	+	ENSMUSE00000177237.2	3	8572526	8572593	119	186	68	40	62	359433	"chr4	HAVANA	exon	8572526	8572593	.	+	.	gene_id ""ENSMUSG00000047187.10""; transcript_id ""ENSMUST00000060232.8""; gene_type ""protein_coding""; gene_name ""Rab2a""; transcript_type ""protein_coding""; transcript_name ""Rab2a-201""; exon_number 3; exon_id ""ENSMUSE00000177237.2""; level 2; protein_id ""ENSMUSP00000057664.8""; transcript_support_level ""1""; mgi_id ""MGI:1928750""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS17955.1""; havana_gene ""OTTMUSG00000004419.1""; havana_transcript ""OTTMUST00000010010.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000041377.13	chr4	+	ENSMUSE00001275025.2	11	3780913	3781066	187	340	154	63	114	358397	"chr4	HAVANA	exon	3780913	3781066	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000041377.13""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-201""; exon_number 11; exon_id ""ENSMUSE00001275025.2""; level 2; protein_id ""ENSMUSP00000038838.7""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_alternative_1""; tag ""CCDS""; ccdsid ""CCDS51109.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009967.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000041377.13	chr4	+	ENSMUSE00001263406.2	12	3782973	3783104	341	472	132	114	158	358399	"chr4	HAVANA	exon	3782973	3783104	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000041377.13""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-201""; exon_number 12; exon_id ""ENSMUSE00001263406.2""; level 2; protein_id ""ENSMUSP00000038838.7""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_alternative_1""; tag ""CCDS""; ccdsid ""CCDS51109.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009967.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000041377.13	chr4	+	ENSMUSE00000676575.2	13	3789742	3791613	473	672	200	158	224	358401	"chr4	HAVANA	exon	3789742	3791613	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000041377.13""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-201""; exon_number 13; exon_id ""ENSMUSE00000676575.2""; level 2; protein_id ""ENSMUSP00000038838.7""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_alternative_1""; tag ""CCDS""; ccdsid ""CCDS51109.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009967.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000103010.4	chr4	+	ENSMUSE00001275025.2	11	3780913	3781066	187	340	154	63	114	358428	"chr4	HAVANA	exon	3780913	3781066	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000103010.4""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-202""; exon_number 11; exon_id ""ENSMUSE00001275025.2""; level 2; protein_id ""ENSMUSP00000100075.4""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_principal_3""; tag ""CCDS""; ccdsid ""CCDS17939.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009968.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000103010.4	chr4	+	ENSMUSE00001263406.2	12	3782973	3783104	341	472	132	114	158	358430	"chr4	HAVANA	exon	3782973	3783104	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000103010.4""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-202""; exon_number 12; exon_id ""ENSMUSE00001263406.2""; level 2; protein_id ""ENSMUSP00000100075.4""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_principal_3""; tag ""CCDS""; ccdsid ""CCDS17939.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009968.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000103010.4	chr4	+	ENSMUSE00000676576.3	13	3789742	3791612	473	672	200	158	224	358432	"chr4	HAVANA	exon	3789742	3791612	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000103010.4""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""protein_coding""; transcript_name ""Lyn-202""; exon_number 13; exon_id ""ENSMUSE00000676576.3""; level 2; protein_id ""ENSMUSP00000100075.4""; transcript_support_level ""1""; mgi_id ""MGI:96892""; tag ""basic""; tag ""appris_principal_3""; tag ""CCDS""; ccdsid ""CCDS17939.1""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009968.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000137943.2	chr4	+	ENSMUSE00001287316.2	3	3780913	3781066	187	340	154	63	114	358444	"chr4	HAVANA	exon	3780913	3781066	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000137943.2""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""processed_transcript""; transcript_name ""Lyn-203""; exon_number 3; exon_id ""ENSMUSE00001287316.2""; level 2; transcript_support_level ""5""; mgi_id ""MGI:96892""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009970.1"";"
protein_d67cdd2ab407509e4583ddcfdf76d41c3a0c37af2f70a6280c6b1d0f893e1c73	Rab2a → Lyn	right	Lyn	ENSMUSG00000042228.15	ENSMUST00000137943.2	chr4	+	ENSMUSE00001236328.2	4	3782973	3783104	341	472	132	114	158	358445	"chr4	HAVANA	exon	3782973	3783104	.	+	.	gene_id ""ENSMUSG00000042228.15""; transcript_id ""ENSMUST00000137943.2""; gene_type ""protein_coding""; gene_name ""Lyn""; transcript_type ""processed_transcript""; transcript_name ""Lyn-203""; exon_number 4; exon_id ""ENSMUSE00001236328.2""; level 2; transcript_support_level ""5""; mgi_id ""MGI:96892""; havana_gene ""OTTMUSG00000004398.1""; havana_transcript ""OTTMUST00000009970.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	left	Gsdmd	ENSMUSG00000022575.6	ENSMUST00000023238.6	chr15	+	ENSMUSE00000252508.5	2	75735254	75735477	1	220	220	1	74	1481395	"chr15	HAVANA	exon	75735254	75735477	.	+	.	gene_id ""ENSMUSG00000022575.6""; transcript_id ""ENSMUST00000023238.6""; gene_type ""protein_coding""; gene_name ""Gsdmd""; transcript_type ""protein_coding""; transcript_name ""Gsdmd-201""; exon_number 2; exon_id ""ENSMUSE00000252508.5""; level 2; protein_id ""ENSMUSP00000023238.5""; transcript_support_level ""1""; mgi_id ""MGI:1916396""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS27551.1""; havana_gene ""OTTMUSG00000070816.2""; havana_transcript ""OTTMUST00000171147.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	left	Gsdmd	ENSMUSG00000022575.6	ENSMUST00000230514.2	chr15	+	ENSMUSE00001438043.2	2	75735158	75735429	1	172	172	1	58	1481422	"chr15	HAVANA	exon	75735158	75735429	.	+	.	gene_id ""ENSMUSG00000022575.6""; transcript_id ""ENSMUST00000230514.2""; gene_type ""protein_coding""; gene_name ""Gsdmd""; transcript_type ""protein_coding""; transcript_name ""Gsdmd-203""; exon_number 2; exon_id ""ENSMUSE00001438043.2""; level 2; protein_id ""ENSMUSP00000155766.2""; mgi_id ""MGI:1916396""; tag ""alternative_5_UTR""; tag ""mRNA_end_NF""; tag ""cds_end_NF""; havana_gene ""OTTMUSG00000070816.2""; havana_transcript ""OTTMUST00000171148.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	left	Gsdmd	ENSMUSG00000022575.6	ENSMUST00000230881.2	chr15	+	ENSMUSE00001439356.2	2	75735254	75735541	1	220	220	1	74	1481429	"chr15	HAVANA	exon	75735254	75735541	.	+	.	gene_id ""ENSMUSG00000022575.6""; transcript_id ""ENSMUST00000230881.2""; gene_type ""protein_coding""; gene_name ""Gsdmd""; transcript_type ""retained_intron""; transcript_name ""Gsdmd-205""; exon_number 2; exon_id ""ENSMUSE00001439356.2""; level 2; mgi_id ""MGI:1916396""; tag ""mRNA_end_NF""; havana_gene ""OTTMUSG00000070816.2""; havana_transcript ""OTTMUST00000172189.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	left	Gsdmd	ENSMUSG00000022575.6	ENSMUST00000229331.2	chr15	+	ENSMUSE00000252508.5	2	75735254	75735477	1	220	220	1	74	1481432	"chr15	HAVANA	exon	75735254	75735477	.	+	.	gene_id ""ENSMUSG00000022575.6""; transcript_id ""ENSMUST00000229331.2""; gene_type ""protein_coding""; gene_name ""Gsdmd""; transcript_type ""protein_coding""; transcript_name ""Gsdmd-202""; exon_number 2; exon_id ""ENSMUSE00000252508.5""; level 2; protein_id ""ENSMUSP00000155802.2""; mgi_id ""MGI:1916396""; tag ""mRNA_end_NF""; tag ""cds_end_NF""; havana_gene ""OTTMUSG00000070816.2""; havana_transcript ""OTTMUST00000171149.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000039581.14	chr11	+	ENSMUSE00001226766.2	6	101479679	101479819	221	354	134	74	118	1221156	"chr11	HAVANA	exon	101479679	101479819	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000039581.14""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""protein_coding""; transcript_name ""Tmem106a-201""; exon_number 6; exon_id ""ENSMUSE00001226766.2""; level 2; protein_id ""ENSMUSP00000045832.8""; transcript_support_level ""1""; mgi_id ""MGI:1922056""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS25476.1""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006008.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000100403.9	chr11	+	ENSMUSE00001226766.2	6	101479679	101479819	221	354	134	74	118	1221179	"chr11	HAVANA	exon	101479679	101479819	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000100403.9""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""protein_coding""; transcript_name ""Tmem106a-202""; exon_number 6; exon_id ""ENSMUSE00001226766.2""; level 2; protein_id ""ENSMUSP00000097971.3""; transcript_support_level ""5""; mgi_id ""MGI:1922056""; tag ""alternative_5_UTR""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS25476.1""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006009.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000143045.8	chr11	+	ENSMUSE00001271812.2	5	101479679	101479819	221	354	134	74	118	1221197	"chr11	HAVANA	exon	101479679	101479819	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000143045.8""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""processed_transcript""; transcript_name ""Tmem106a-206""; exon_number 5; exon_id ""ENSMUSE00001271812.2""; level 2; transcript_support_level ""3""; mgi_id ""MGI:1922056""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006012.1"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000107194.8	chr11	+	ENSMUSE00000672368.2	6	101479679	101479766	221	308	88	74	103	1221209	"chr11	HAVANA	exon	101479679	101479766	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000107194.8""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""protein_coding""; transcript_name ""Tmem106a-203""; exon_number 6; exon_id ""ENSMUSE00000672368.2""; level 2; protein_id ""ENSMUSP00000102812.2""; transcript_support_level ""2""; mgi_id ""MGI:1922056""; tag ""alternative_5_UTR""; tag ""mRNA_end_NF""; tag ""cds_end_NF""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006011.2"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000128614.2	chr11	+	ENSMUSE00000783754.2	5	101479679	101479721	221	263	43	74	88	1221223	"chr11	HAVANA	exon	101479679	101479721	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000128614.2""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""protein_coding""; transcript_name ""Tmem106a-204""; exon_number 5; exon_id ""ENSMUSE00000783754.2""; level 2; protein_id ""ENSMUSP00000122218.2""; transcript_support_level ""3""; mgi_id ""MGI:1922056""; tag ""alternative_5_UTR""; tag ""mRNA_end_NF""; tag ""cds_end_NF""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006010.2"";"
protein_f0766d124b52f0061597ce4e822e9275a04152df574f9a512631a0fa6ed8a2fa	Gsdmd → Tmem106a	right	Tmem106a	ENSMUSG00000034947.14	ENSMUST00000128659.2	chr11	+	ENSMUSE00001271812.2	2	101479679	101479819	221	354	134	74	118	1221229	"chr11	HAVANA	exon	101479679	101479819	.	+	.	gene_id ""ENSMUSG00000034947.14""; transcript_id ""ENSMUST00000128659.2""; gene_type ""protein_coding""; gene_name ""Tmem106a""; transcript_type ""processed_transcript""; transcript_name ""Tmem106a-205""; exon_number 2; exon_id ""ENSMUSE00001271812.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1922056""; havana_gene ""OTTMUSG00000002931.2""; havana_transcript ""OTTMUST00000006013.1"";"
